sentence,question,set_id,type,answer,correct_option,correct_first_token,correct_probability,incorrect_option,incorrect_first_token,incorrect_probability,predicted_answer,is_correct_prediction
"The thief, who was surprised by the mover, got caught. The mover is the one known by the architect.",Who did the mover surprise?,3,first_center_sim_rev,The thief,thief,339,0.07751765847206116,architect,1132,0.9224823713302612,Thearchitectthief,False
The student that the producer that the director hired preferred resigned.,Who did the director hire?,4,second_center_com,The producer,producer,60012,0.6636689305305481,student,12307,0.3363310396671295,Theproducerproducerproducerproducer,False
The student that the producer that the director hired preferred resigned.,Who did the producer prefer?,4,first_center_com,The student,student,12307,0.6132366061210632,director,70895,0.38676345348358154,Thestudentstudentstudentstudent,False
"The student, who was preferred by the producer hired by the director, resigned.",Who did the director hire?,4,second_center_mid,The producer,producer,60012,0.5292633771896362,student,12307,0.47073662281036377,Theproducerproducerproducerproducer,False
"The student, who was preferred by the producer hired by the director, resigned.",Who did the producer prefer?,4,first_center_mid,The student,student,12307,0.7905303239822388,director,70895,0.20946969091892242,Thestudentstudentstudentstudent,False
"There is that producer hired by the director, so the student, who was preferred by the producer, resigned.",Who did the director hire?,4,second_center_sim,The producer,producer,60012,0.8489722013473511,student,12307,0.15102781355381012,Theproducerproducerproducerproducer,False
"There is that producer hired by the director, so the student, who was preferred by the producer, resigned.",Who did the producer prefer?,4,first_center_sim,The student,student,12307,0.6477982401847839,director,70895,0.35220178961753845,Thestudentstudentstudentstudent,False
"The student, who was preferred by the producer, resigned. The producer is the one hired by the director.",Who did the director hire?,4,second_center_sim_rev,The producer,producer,60012,0.9149009585380554,student,12307,0.08509904146194458,Theproducerproducerproducerproducer,False
"The student, who was preferred by the producer, resigned. The producer is the one hired by the director.",Who did the producer prefer?,4,first_center_sim_rev,The student,student,12307,0.750552773475647,director,70895,0.24944724142551422,Thestudentdirectorstudentdirector,False
The technician the assistant that the ambassador insulted found was scratched.,Who did the ambassador insult?,5,second_center_com,The assistant,assistant,78191,0.973036527633667,technician,26522,0.026963500306010246,Theassistanttechnicianassistant,False
The technician the assistant that the ambassador insulted found was scratched.,Who did the assistant find?,5,first_center_com,The technician,technician,26522,0.47268345952033997,ambassador,3042,0.5273165106773376,Theambassadortechnician,False
"The technician, who was found by the assistant insulted by the ambassador, was scratched.",Who did the ambassador insult?,5,second_center_mid,The assistant,assistant,78191,0.976669192314148,technician,26522,0.023330768570303917,Theassistanttechnicianassistant,False
"The technician, who was found by the assistant insulted by the ambassador, was scratched.",Who did the assistant find?,5,first_center_mid,The technician,technician,26522,0.4668456017971039,ambassador,3042,0.5331543684005737,Theambassadortechnician,False
"There is that assistant insulted by the ambassador, so the technician, who was found by the assistant, was scratched.",Who did the ambassador insult?,5,second_center_sim,The assistant,assistant,78191,0.9954967498779297,technician,26522,0.004503272473812103,Theassistantassistantassistantassistant,False
"There is that assistant insulted by the ambassador, so the technician, who was found by the assistant, was scratched.",Who did the assistant find?,5,first_center_sim,The technician,technician,26522,0.6315943002700806,ambassador,3042,0.36840569972991943,Thetechniciantechnician,False
"The technician, who was found by the assistant, was scratched. The assistant is the one insulted by the ambassador.",Who did the ambassador insult?,5,second_center_sim_rev,The assistant,assistant,78191,0.9905874133110046,technician,26522,0.009412589482963085,Theassistantassistantassistantassistant,False
"The technician, who was found by the assistant, was scratched. The assistant is the one insulted by the ambassador.",Who did the assistant find?,5,first_center_sim_rev,The technician,technician,26522,0.672331690788269,ambassador,3042,0.32766830921173096,Thetechnicianambassador,False
The model that the broadcaster that the waiter slandered recognized got famous.,Who did the waiter slander?,6,second_center_com,The broadcaster,broadcaster,65,0.02615562081336975,model,2590,0.9738444089889526,Themodelcasterbroad,False
The model that the broadcaster that the waiter slandered recognized got famous.,Who did the broadcaster recognize?,6,first_center_com,The model,model,2590,0.2422056347131729,waiter,11748,0.7577943801879883,Thewaitermodeler,False
"The model, who was recognized by the broadcaster slandered by the waiter, got famous.",Who did the waiter slander?,6,second_center_mid,The broadcaster,broadcaster,65,0.027585284784436226,model,2590,0.9724147915840149,Themodelmodelmodelmodel,False
"The model, who was recognized by the broadcaster slandered by the waiter, got famous.",Who did the broadcaster recognize?,6,first_center_mid,The model,model,2590,0.2538610100746155,waiter,11748,0.7461389899253845,Thewaitermodeler,False
"There is that broadcaster slandered by the waiter, so the model, who was recognized by the broadcaster, got famous.",Who did the waiter slander?,6,second_center_sim,The broadcaster,broadcaster,65,0.08945459872484207,model,2590,0.9105454087257385,Themodelbroadcaster,False
"There is that broadcaster slandered by the waiter, so the model, who was recognized by the broadcaster, got famous.",Who did the broadcaster recognize?,6,first_center_sim,The model,model,2590,0.07751765847206116,waiter,11748,0.9224823713302612,Thewaitermodeler,False
"The model, who was recognized by the broadcaster, got famous. The broadcaster is the one slandered by the waiter.",Who did the waiter slander?,6,second_center_sim_rev,The broadcaster,broadcaster,65,0.04401865229010582,model,2590,0.9559813141822815,Themodelbroadcaster,False
"The model, who was recognized by the broadcaster, got famous. The broadcaster is the one slandered by the waiter.",Who did the broadcaster recognize?,6,first_center_sim_rev,The model,model,2590,0.30569732189178467,waiter,11748,0.6943026781082153,Thewaitermodelmodel,False
The tourist that the student that the seller annoyed escorted fell asleep.,Who did the seller annoy?,7,second_center_com,The student,student,12307,0.45132651925086975,tourist,52439,0.5486735105514526,Thetouriststudentstudent,False
The tourist that the student that the seller annoyed escorted fell asleep.,Who did the student escort?,7,first_center_com,The tourist,tourist,52439,0.34687307476997375,seller,35199,0.6531268954277039,Thesellersellersellerseller,False
"The tourist, who was escorted by the student annoyed by the seller, fell asleep.",Who did the seller annoy?,7,second_center_mid,The student,student,12307,0.5117166042327881,tourist,52439,0.4882833957672119,Thestudenttouriststudent,False
"The tourist, who was escorted by the student annoyed by the seller, fell asleep.",Who did the student escort?,7,first_center_mid,The tourist,tourist,52439,0.5058591365814209,seller,35199,0.4941408932209015,Thetouristsellerseller,False
"There is that student annoyed by the seller, so the tourist, who was escorted by the student, fell asleep.",Who did the seller annoy?,7,second_center_sim,The student,student,12307,0.6671476364135742,tourist,52439,0.3328523337841034,Thestudentstudentstudentstudent,False
"There is that student annoyed by the seller, so the tourist, who was escorted by the student, fell asleep.",Who did the student escort?,7,first_center_sim,The tourist,tourist,52439,0.5136684775352478,seller,35199,0.4863315522670746,Thetourististist,False
"The tourist, who was escorted by the student, fell asleep. The student is the one annoyed by the seller.",Who did the seller annoy?,7,second_center_sim_rev,The student,student,12307,0.596433162689209,tourist,52439,0.4035668969154358,Thestudentstudentstudentstudent,False
"The tourist, who was escorted by the student, fell asleep. The student is the one annoyed by the seller.",Who did the student escort?,7,first_center_sim_rev,The tourist,tourist,52439,0.4244120121002197,seller,35199,0.5755879878997803,Thesellersellersellerseller,False
The guy that the guide that the flight attendant delayed amused calmed down.,Who did the flight attendant delay?,8,second_center_com,The guide,guide,49470,0.9916841983795166,guy,70,0.008315779268741608,Theguideguyg,False
The guy that the guide that the flight attendant delayed amused calmed down.,Who did the guide amuse?,8,first_center_com,The guy,guy,70,0.00341627886518836,flight attendant,39490,0.9965837001800537,The attendant attendant attendant attendant,False
"The guy, who was amused by the guide delayed by the flight attendant, calmed down.",Who did the flight attendant delay?,8,second_center_mid,The guide,guide,49470,0.9927672147750854,guy,70,0.007232763338834047,Theguideguyg,False
"The guy, who was amused by the guide delayed by the flight attendant, calmed down.",Who did the guide amuse?,8,first_center_mid,The guy,guy,70,0.004166256170719862,flight attendant,39490,0.9958337545394897,The attendant attendant attendant attendant,False
"There is that guide delayed by the flight attendant, so the guy, who was amused by the guide, calmed down.",Who did the flight attendant delay?,8,second_center_sim,The guide,guide,49470,0.9977830052375793,guy,70,0.002217013156041503,Theguideguideguideguide,False
"There is that guide delayed by the flight attendant, so the guy, who was amused by the guide, calmed down.",Who did the guide amuse?,8,first_center_sim,The guy,guy,70,0.0025608709547668695,flight attendant,39490,0.9974391460418701,The attendant attendant attendant attendant,False
"The guy, who was amused by the guide, calmed down. The guide is the one delayed by the flight attendant.",Who did the flight attendant delay?,8,second_center_sim_rev,The guide,guide,49470,0.9973477125167847,guy,70,0.0026522597763687372,Theguideguyg,False
"The guy, who was amused by the guide, calmed down. The guide is the one delayed by the flight attendant.",Who did the guide amuse?,8,first_center_sim_rev,The guy,guy,70,0.004070138093084097,flight attendant,39490,0.9959298968315125,The attendant attendant attendant attendant,False
The artist that the curator that the museum hired praised smiled.,Who did the museum hire?,10,second_center_com,The curator,curator,2407,0.15921740233898163,artist,19135,0.8407825827598572,Theartistartistartistartist,False
The artist that the curator that the museum hired praised smiled.,Who did the curator praise?,10,first_center_com,The artist,artist,19135,0.9986749291419983,museum,76,0.001325022429227829,Theartistartistartistartist,False
"The artist, who was praised by the curator hired by the museum, smiled.",Who did the museum hire?,10,second_center_mid,The curator,curator,2407,0.2845759987831116,artist,19135,0.7154240012168884,Theartistcuratorcur,False
"The artist, who was praised by the curator hired by the museum, smiled.",Who did the curator praise?,10,first_center_mid,The artist,artist,19135,0.9989995360374451,museum,76,0.0010005044750869274,Theartistmuseumartist,False
"There is that curator hired by the museum, so the artist, who was praised by the curator, smiled.",Who did the museum hire?,10,second_center_sim,The curator,curator,2407,0.42250463366508484,artist,19135,0.5774953961372375,Theartistcuratorcur,False
"There is that curator hired by the museum, so the artist, who was praised by the curator, smiled.",Who did the curator praise?,10,first_center_sim,The artist,artist,19135,0.9985895752906799,museum,76,0.0014103584690019488,Theartistartistartistartist,False
"The artist, who was praised by the curator, smiled. The curator is the one hired by the museum.",Who did the museum hire?,10,second_center_sim_rev,The curator,curator,2407,0.5370413661003113,artist,19135,0.46295860409736633,Thecuratorartistcur,False
"The artist, who was praised by the curator, smiled. The curator is the one hired by the museum.",Who did the curator praise?,10,first_center_sim_rev,The artist,artist,19135,0.9994887113571167,museum,76,0.0005112579092383385,Theartistartistartistartist,False
The child that the librarian that the author met liked smiled.,Who did the author meet?,11,second_center_com,The librarian,librarian,2808,0.1540575623512268,child,3124,0.8459424376487732,Therarianchildlibrarian,False
The child that the librarian that the author met liked smiled.,Who did the librarian like?,11,first_center_com,The child,child,3124,0.2120688110589981,author,3170,0.7879312038421631,Theauthorchildauthorchild,False
"The child, which was liked by the librarian met by the author, smiled.",Who did the author meet?,11,second_center_mid,The librarian,librarian,2808,0.0838903859257698,child,3124,0.9161096215248108,Thechildlibrarianchild,False
"The child, which was liked by the librarian met by the author, smiled.",Who did the librarian like?,11,first_center_mid,The child,child,3124,0.2766905426979065,author,3170,0.7233095169067383,Theauthorchildauthorchild,False
"There is that librarian met by the author, so the child, which was liked by the librarian, smiled.",Who did the author meet?,11,second_center_sim,The librarian,librarian,2808,0.4824291169643402,child,3124,0.5175709128379822,Therarianlibrarianlib,False
"There is that librarian met by the author, so the child, which was liked by the librarian, smiled.",Who did the librarian like?,11,first_center_sim,The child,child,3124,0.2613309323787689,author,3170,0.7386690378189087,Theauthorchildauthorchild,False
"The child, who was liked by the librarian, smiled. The librarian is the one met by the author.",Who did the author meet?,11,second_center_sim_rev,The librarian,librarian,2808,0.3557748794555664,child,3124,0.6442251205444336,Therarianchildlibrarian,False
"The child, who was liked by the librarian, smiled. The librarian is the one met by the author.",Who did the librarian like?,11,first_center_sim_rev,The child,child,3124,0.3208213150501251,author,3170,0.6791787147521973,Theauthorchildauthorchild,False
The singer that the manager that the producer hired promoted performed.,Who did the producer hire?,12,second_center_com,The manager,manager,13600,0.9353464841842651,singer,82,0.06465348601341248,Themanagermanagermanagermanager,False
The singer that the manager that the producer hired promoted performed.,Who did the manager promote?,12,first_center_com,The singer,singer,82,0.03541072458028793,producer,60012,0.9645892381668091,Theproducerproducerproducerproducer,False
"The singer, who was promoted by the manager hired by the producer, performed.",Who did the producer hire?,12,second_center_mid,The manager,manager,13600,0.957912266254425,singer,82,0.042087726294994354,Themanageringermanagermanager,False
"The singer, who was promoted by the manager hired by the producer, performed.",Who did the manager promote?,12,first_center_mid,The singer,singer,82,0.02080448903143406,producer,60012,0.9791954755783081,Theproducersingerproducer,False
"There is that manager hired by the producer, so the singer, who was promoted by the manager, performed.",Who did the producer hire?,12,second_center_sim,The manager,manager,13600,0.9759464263916016,singer,82,0.024053553119301796,Themanagermanagermanagermanager,False
"There is that manager hired by the producer, so the singer, who was promoted by the manager, performed.",Who did the manager promote?,12,first_center_sim,The singer,singer,82,0.07978201657533646,producer,60012,0.9202179908752441,Theproducerproducerproducerproducer,False
"The singer, who was promoted by the manager, performed. The manager is the one hired by the producer.",Who did the producer hire?,12,second_center_sim_rev,The manager,manager,13600,0.9458011984825134,singer,82,0.0541987270116806,Themanagermanagermanagermanager,False
"The singer, who was promoted by the manager, performed. The manager is the one hired by the producer.",Who did the manager promote?,12,first_center_sim_rev,The singer,singer,82,0.057918086647987366,producer,60012,0.942081868648529,Theproducerproducerproducerproducer,False
The dancer that the photographer that the director hired photographed bowed.,Who did the director hire?,13,second_center_com,The photographer,photographer,52399,0.5869964361190796,dancer,67,0.4130035638809204,Thephotographerphotographer,False
The dancer that the photographer that the director hired photographed bowed.,Who did the photographer photograph?,13,first_center_com,The dancer,dancer,67,0.7813306450843811,director,70895,0.21866938471794128,Thedancerdancer,False
"The dancer, who was photographed by the photographer hired by the director, bowed.",Who did the director hire?,13,second_center_mid,The photographer,photographer,52399,0.672331690788269,dancer,67,0.32766830921173096,Thephotographerdancer,False
"The dancer, who was photographed by the photographer hired by the director, bowed.",Who did the photographer photograph?,13,first_center_mid,The dancer,dancer,67,0.8128673434257507,director,70895,0.18713268637657166,Thedancerdancer,False
"There is that photographer hired by the director, so the dancer, who was photographed by the photographer, bowed.",Who did the director hire?,13,second_center_sim,The photographer,photographer,52399,0.7620701193809509,dancer,67,0.23792991042137146,Thephotographerdancer,False
"There is that photographer hired by the director, so the dancer, who was photographed by the photographer, bowed.",Who did the photographer photograph?,13,first_center_sim,The dancer,dancer,67,0.23792991042137146,director,70895,0.7620701193809509,Thedirectordancerd,False
"The dancer, who was photographed by the photographer, bowed. The photographer is the one hired by the director.",Who did the director hire?,13,second_center_sim_rev,The photographer,photographer,52399,0.6842640042304993,dancer,67,0.31573596596717834,Thephotographerdancer,False
"The dancer, who was photographed by the photographer, bowed. The photographer is the one hired by the director.",Who did the photographer photograph?,13,first_center_sim_rev,The dancer,dancer,67,0.642432451248169,director,70895,0.35756751894950867,Thedancerdancer,False
The baker that the chef that the manager appointed scolded left.,Who did the manager appoint?,14,second_center_com,The chef,chef,76179,0.896975576877594,baker,65,0.1030244305729866,Thechefbakerchef,False
The baker that the chef that the manager appointed scolded left.,Who did the chef scold?,14,first_center_com,The baker,baker,65,0.2613309323787689,manager,13600,0.7386690378189087,Themanagerbakermanager,False
"The baker, who was scolded by the chef appointed by the manager, left.",Who did the manager appoint?,14,second_center_mid,The chef,chef,76179,0.9575962424278259,baker,65,0.04240383207798004,Thechefbakerchef,False
"The baker, who was scolded by the chef appointed by the manager, left.",Who did the chef scold?,14,first_center_mid,The baker,baker,65,0.5078118443489075,manager,13600,0.49218812584877014,Thebakerbaker,False
"There is that chef appointed by the manager, so the baker, who was scolded by the chef, left.",Who did the manager appoint?,14,second_center_sim,The chef,chef,76179,0.9742394685745239,baker,65,0.025760561227798462,Thechefbakerchef,False
"There is that chef appointed by the manager, so the baker, who was scolded by the chef, left.",Who did the chef scold?,14,first_center_sim,The baker,baker,65,0.29098084568977356,manager,13600,0.709019124507904,Themanagerbakerb,False
"The baker, who was scolded by the chef, left. The chef is the one appointed by the manager.",Who did the manager appoint?,14,second_center_sim_rev,The chef,chef,76179,0.9334307909011841,baker,65,0.06656918674707413,Thechefbakerchef,False
"The baker, who was scolded by the chef, left. The chef is the one appointed by the manager.",Who did the chef scold?,14,first_center_sim_rev,The baker,baker,65,0.6893056035041809,manager,13600,0.3106943964958191,Thebakerbaker,False
The athlete that the coach that the reporter interviewed loved won.,Who did the reporter interview?,15,second_center_com,The coach,coach,89193,0.18126320838928223,athlete,91044,0.8187368512153625,Theathletecoachcoachathlete,False
The athlete that the coach that the reporter interviewed loved won.,Who did the coach love?,15,first_center_com,The athlete,athlete,91044,0.9930961728096008,reporter,11998,0.006903838366270065,Theathleteathleteathleteathlete,False
"The athlete, who was loved by the coach interviewed by the reporter, won.",Who did the reporter interview?,15,second_center_mid,The coach,coach,89193,0.10447731614112854,athlete,91044,0.8955226540565491,Theathletecoachcoachcoach,False
"The athlete, who was loved by the coach interviewed by the reporter, won.",Who did the coach love?,15,first_center_mid,The athlete,athlete,91044,0.9973477125167847,reporter,11998,0.0026522597763687372,Theathletereporterathlete,False
"There is that coach interviewed by the reporter, so the athlete, who was loved by the coach, won.",Who did the reporter interview?,15,second_center_sim,The coach,coach,89193,0.6825737357139587,athlete,91044,0.31742629408836365,Thecoachathletecoachathlete,False
"There is that coach interviewed by the reporter, so the athlete, who was loved by the coach, won.",Who did the coach love?,15,first_center_sim,The athlete,athlete,91044,0.9922444224357605,reporter,11998,0.007755536586046219,Theathleteathleteathleteathlete,False
"The athlete, who was loved by the coach, won. The coach is the one interviewed by the reporter.",Who did the reporter interview?,15,second_center_sim_rev,The coach,coach,89193,0.46101680397987366,athlete,91044,0.5389832258224487,Theathletecoachcoachcoach,False
"The athlete, who was loved by the coach, won. The coach is the one interviewed by the reporter.",Who did the coach love?,15,first_center_sim_rev,The athlete,athlete,91044,0.999220609664917,reporter,11998,0.0007793661206960678,Theathleteathleteathleteathlete,False
The programmer that the engineer that the manager promoted collaborated with laughed.,Who did the manager promote?,16,second_center_com,The engineer,engineer,8680,0.6842640042304993,programmer,15252,0.31573596596717834,Theengineerengineer,False
The programmer that the engineer that the manager promoted collaborated with laughed.,Who did the engineer collaborate with?,16,first_center_com,The programmer,programmer,15252,0.1980641782283783,manager,13600,0.8019358515739441,Themanagermanagermanagermanager,False
"The programmer, who collaborated with the engineer promoted by the manager, laughed.",Who did the manager promote?,16,second_center_mid,The engineer,engineer,8680,0.34334173798561096,programmer,15252,0.6566582322120667,Theprogrammererengine,False
"The programmer, who collaborated with the engineer promoted by the manager, laughed.",Who did the engineer collaborate with?,16,first_center_mid,The programmer,programmer,15252,0.18126320838928223,manager,13600,0.8187368512153625,Themanagermanagermanagermanager,False
"There is that engineer promoted by the manager, so the programmer, who collaborated with the engineer, laughed.",Who did the manager promote?,16,second_center_sim,The engineer,engineer,8680,0.562176525592804,programmer,15252,0.43782350420951843,Theengineererer,False
"There is that engineer promoted by the manager, so the programmer, who collaborated with the engineer, laughed.",Who did the engineer collaborate with?,16,first_center_sim,The programmer,programmer,15252,0.28616926074028015,manager,13600,0.7138307690620422,Themanagermanagermanagermanager,False
"The programmer, who collaborated with the engineer, laughed. The engineer is the one promoted by the manager.",Who did the manager promote?,16,second_center_sim_rev,The engineer,engineer,8680,0.5717666149139404,programmer,15252,0.42823338508605957,Theengineererer,False
"The programmer, who collaborated with the engineer, laughed. The engineer is the one promoted by the manager.",Who did the engineer collaborate with?,16,first_center_sim_rev,The programmer,programmer,15252,0.2925953269004822,manager,13600,0.7074047327041626,Themanagermanagermanagermanager,False
The teacher that the principal that the parent blamed scolded resigned.,Who did the parent blame?,17,second_center_com,The principal,principal,67550,0.6992543935775757,teacher,24247,0.30074557662010193,Theprincipalteacherprincipalteacher,False
The teacher that the principal that the parent blamed scolded resigned.,Who did the principal scold?,17,first_center_com,The teacher,teacher,24247,0.8984104990959167,parent,3850,0.10158944129943848,Theteacherteacherteacherteacher,False
"The teacher, who was scolded by the principal blamed by the parent, resigned.",Who did the parent blame?,17,second_center_mid,The principal,principal,67550,0.5583269596099854,teacher,24247,0.44167301058769226,Theprincipalteacherprincipalteacher,False
"The teacher, who was scolded by the principal blamed by the parent, resigned.",Who did the principal scold?,17,first_center_mid,The teacher,teacher,24247,0.8509646654129028,parent,3850,0.1490352898836136,Theteacherparentteacherparent,False
"There is that principal blamed by the parent, so the teacher, who was scolded by the principal, resigned.",Who did the parent blame?,17,second_center_sim,The principal,principal,67550,0.6876299977302551,teacher,24247,0.3123700022697449,Theprincipalteacherprincipalprincipal,False
"There is that principal blamed by the parent, so the teacher, who was scolded by the principal, resigned.",Who did the principal scold?,17,first_center_sim,The teacher,teacher,24247,0.842863142490387,parent,3850,0.15713685750961304,Theteacherteacherteacherteacher,False
"The teacher, who was scolded by the principal, resigned. The principal is the one blamed by the parent.",Who did the parent blame?,17,second_center_sim_rev,The principal,principal,67550,0.6893056035041809,teacher,24247,0.3106943964958191,Theprincipalteacherprincipalteacher,False
"The teacher, who was scolded by the principal, resigned. The principal is the one blamed by the parent.",Who did the principal scold?,17,first_center_sim_rev,The teacher,teacher,24247,0.9643214344978333,parent,3850,0.03567855432629585,Theteacherparentparentparent,False
The nurse that the doctor that the patient praised helped smiled.,Who did the patient praise?,18,second_center_com,The doctor,doctor,38083,0.9771973490715027,nurse,77,0.02280263602733612,Thedoctornursedoctor,False
The nurse that the doctor that the patient praised helped smiled.,Who did the doctor help?,18,first_center_com,The nurse,nurse,77,0.01897803694009781,patient,23557,0.9810219407081604,Thepatientnursepatient,False
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the patient praise?,18,second_center_mid,The doctor,doctor,38083,0.9910145401954651,nurse,77,0.008985428139567375,Thedoctornursedoctor,False
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the doctor help?,18,first_center_mid,The nurse,nurse,77,0.00712142838165164,patient,23557,0.9928786158561707,Thepatientnursepatient,False
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the patient praise?,18,second_center_sim,The doctor,doctor,38083,0.9752018451690674,nurse,77,0.024798160418868065,Thedoctornursedoctor,False
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the doctor help?,18,first_center_sim,The nurse,nurse,77,0.007876706309616566,patient,23557,0.9921233057975769,Thepatientnursepatient,False
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the patient praise?,18,second_center_sim_rev,The doctor,doctor,38083,0.9857181310653687,nurse,77,0.01428193412721157,Thedoctornursedoctor,False
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the doctor help?,18,first_center_sim_rev,The nurse,nurse,77,0.012241275981068611,patient,23557,0.9877586960792542,Thepatientnursepatient,False
The customer that the waiter that the woman liked served tipped.,Who did the woman like?,19,second_center_com,The waiter,waiter,11748,0.2689414322376251,customer,11296,0.7310585379600525,Thecustomerwaitercustomer,False
The customer that the waiter that the woman liked served tipped.,Who did the waiter serve?,19,first_center_com,The customer,customer,11296,0.6442251205444336,woman,22803,0.3557748794555664,Thecustomerwomancustomerwoman,False
"The customer, who was served by the waiter liked by the woman, tipped.",Who did the woman like?,19,second_center_mid,The waiter,waiter,11748,0.20434190332889557,customer,11296,0.7956580519676208,Thecustomercustomercustomercustomer,False
"The customer, who was served by the waiter liked by the woman, tipped.",Who did the waiter serve?,19,first_center_mid,The customer,customer,11296,0.7233095169067383,woman,22803,0.2766905426979065,Thecustomercustomercustomercustomer,False
"There is that waiter liked by the woman, so the customer, who was served by the waiter, tipped.",Who did the woman like?,19,second_center_sim,The waiter,waiter,11748,0.5563995838165283,customer,11296,0.4436004161834717,Thewaitercustomerwait,False
"There is that waiter liked by the woman, so the customer, who was served by the waiter, tipped.",Who did the waiter serve?,19,first_center_sim,The customer,customer,11296,0.700894832611084,woman,22803,0.2991051971912384,Thecustomercustomercustomercustomer,False
