sentence,question,set_id,type,answer,correct_option,correct_first_token,correct_probability,incorrect_option,incorrect_first_token,incorrect_probability,predicted_answer,is_correct_prediction
"The technician, who was found by the assistant, was scratched. The assistant is the one insulted by the ambassador.",Who did the ambassador insult?,5,second_center_sim_rev,The assistant,assistant,78191,0.9987503290176392,technician,26522,0.0012497093994170427,Theassistantassistantassistantassistant,False
"The technician, who was found by the assistant, was scratched. The assistant is the one insulted by the ambassador.",Who did the assistant find?,5,first_center_sim_rev,The technician,technician,26522,0.9291837811470032,ambassador,3042,0.07081619650125504,Thetechnicianambassador,False
The model that the broadcaster that the waiter slandered recognized got famous.,Who did the waiter slander?,6,second_center_com,The broadcaster,broadcaster,65,0.012241275981068611,model,2590,0.9877586960792542,Themodelbroadcaster,False
The model that the broadcaster that the waiter slandered recognized got famous.,Who did the broadcaster recognize?,6,first_center_com,The model,model,2590,0.5983121991157532,waiter,11748,0.4016878008842468,Themodelmodelmodelmodel,False
"The model, who was recognized by the broadcaster slandered by the waiter, got famous.",Who did the waiter slander?,6,second_center_mid,The broadcaster,broadcaster,65,0.5888891220092773,model,2590,0.41111084818840027,Thebroadcasterb,False
"The model, who was recognized by the broadcaster slandered by the waiter, got famous.",Who did the broadcaster recognize?,6,first_center_mid,The model,model,2590,0.9235923886299133,waiter,11748,0.07640768587589264,Themodelmodelmodelmodel,False
"There is that broadcaster slandered by the waiter, so the model, who was recognized by the broadcaster, got famous.",Who did the waiter slander?,6,second_center_sim,The broadcaster,broadcaster,65,0.685949444770813,model,2590,0.314050555229187,Thebroadcasterb,False
"There is that broadcaster slandered by the waiter, so the model, who was recognized by the broadcaster, got famous.",Who did the broadcaster recognize?,6,first_center_sim,The model,model,2590,0.9230391979217529,waiter,11748,0.07696083933115005,Themodelmodelmodelmodel,False
"The model, who was recognized by the broadcaster, got famous. The broadcaster is the one slandered by the waiter.",Who did the waiter slander?,6,second_center_sim_rev,The broadcaster,broadcaster,65,0.8652240633964539,model,2590,0.13477592170238495,Thebroadcasterb,False
"The model, who was recognized by the broadcaster, got famous. The broadcaster is the one slandered by the waiter.",Who did the broadcaster recognize?,6,first_center_sim_rev,The model,model,2590,0.9324532747268677,waiter,11748,0.06754669547080994,Themodelmodelmodelmodel,False
The tourist that the student that the seller annoyed escorted fell asleep.,Who did the seller annoy?,7,second_center_com,The student,student,12307,0.8104788661003113,tourist,52439,0.18952108919620514,Thestudenttouristtour,False
The tourist that the student that the seller annoyed escorted fell asleep.,Who did the student escort?,7,first_center_com,The tourist,tourist,52439,0.9800530076026917,seller,35199,0.019946934655308723,Thetouristtourist,False
"The tourist, who was escorted by the student annoyed by the seller, fell asleep.",Who did the seller annoy?,7,second_center_mid,The student,student,12307,0.9465966820716858,tourist,52439,0.0534033328294754,Thestudenttouristtour,False
"The tourist, who was escorted by the student annoyed by the seller, fell asleep.",Who did the student escort?,7,first_center_mid,The tourist,tourist,52439,0.8489722013473511,seller,35199,0.15102781355381012,Thetouristtourist,False
"There is that student annoyed by the seller, so the tourist, who was escorted by the student, fell asleep.",Who did the seller annoy?,7,second_center_sim,The student,student,12307,0.9588471055030823,tourist,52439,0.04115288704633713,Thestudenttouriststudent,False
"There is that student annoyed by the seller, so the tourist, who was escorted by the student, fell asleep.",Who did the student escort?,7,first_center_sim,The tourist,tourist,52439,0.9813107252120972,seller,35199,0.018689308315515518,Thetouristtourist,False
"The tourist, who was escorted by the student, fell asleep. The student is the one annoyed by the seller.",Who did the seller annoy?,7,second_center_sim_rev,The student,student,12307,0.9683812260627747,tourist,52439,0.031618766486644745,Thestudenttouriststudent,False
"The tourist, who was escorted by the student, fell asleep. The student is the one annoyed by the seller.",Who did the student escort?,7,first_center_sim_rev,The tourist,tourist,52439,0.9759464263916016,seller,35199,0.024053553119301796,Thetouristtourist,False
The guy that the guide that the flight attendant delayed amused calmed down.,Who did the flight attendant delay?,8,second_center_com,The guide,guide,49470,0.873214840888977,guy,70,0.12678517401218414,Theguideguyg,False
The guy that the guide that the flight attendant delayed amused calmed down.,Who did the guide amuse?,8,first_center_com,The guy,guy,70,0.09334687888622284,flight attendant,39490,0.9066531658172607,The attendant attendant attendant attendant,False
"The guy, who was amused by the guide delayed by the flight attendant, calmed down.",Who did the flight attendant delay?,8,second_center_mid,The guide,guide,49470,0.9913222789764404,guy,70,0.008677717298269272,Theguideguyg,False
"The guy, who was amused by the guide delayed by the flight attendant, calmed down.",Who did the guide amuse?,8,first_center_mid,The guy,guy,70,0.5058591365814209,flight attendant,39490,0.4941408932209015,The attendant attendant attendant attendant,False
"There is that guide delayed by the flight attendant, so the guy, who was amused by the guide, calmed down.",Who did the flight attendant delay?,8,second_center_sim,The guide,guide,49470,0.9583821892738342,guy,70,0.04161779209971428,Theguideguyg,False
"There is that guide delayed by the flight attendant, so the guy, who was amused by the guide, calmed down.",Who did the guide amuse?,8,first_center_sim,The guy,guy,70,0.8757869601249695,flight attendant,39490,0.12421300262212753,The attendant attendant attendant attendant,False
"The guy, who was amused by the guide, calmed down. The guide is the one delayed by the flight attendant.",Who did the flight attendant delay?,8,second_center_sim_rev,The guide,guide,49470,0.9968884587287903,guy,70,0.0031115084420889616,Theguideguyg,False
"The guy, who was amused by the guide, calmed down. The guide is the one delayed by the flight attendant.",Who did the guide amuse?,8,first_center_sim_rev,The guy,guy,70,0.9682613611221313,flight attendant,39490,0.03173859044909477,The attendant attendant attendant attendant,False
The artist that the curator that the museum hired praised smiled.,Who did the museum hire?,10,second_center_com,The curator,curator,2407,0.49218812584877014,artist,19135,0.5078118443489075,Theartistcuratorcur,False
The artist that the curator that the museum hired praised smiled.,Who did the curator praise?,10,first_center_com,The artist,artist,19135,0.992061972618103,museum,76,0.007937993854284286,Theartistmuseumm,False
"The artist, who was praised by the curator hired by the museum, smiled.",Who did the museum hire?,10,second_center_mid,The curator,curator,2407,0.9902161359786987,artist,19135,0.009783875197172165,Thecuratorartistcur,False
"The artist, who was praised by the curator hired by the museum, smiled.",Who did the curator praise?,10,first_center_mid,The artist,artist,19135,0.9986749291419983,museum,76,0.001325022429227829,Theartistmuseumm,False
"There is that curator hired by the museum, so the artist, who was praised by the curator, smiled.",Who did the museum hire?,10,second_center_sim,The curator,curator,2407,0.9936610460281372,artist,19135,0.006338921375572681,Thecuratorcurator,False
"There is that curator hired by the museum, so the artist, who was praised by the curator, smiled.",Who did the curator praise?,10,first_center_sim,The artist,artist,19135,0.999099612236023,museum,76,0.0009004466701298952,Theartistmuseumm,False
"The artist, who was praised by the curator, smiled. The curator is the one hired by the museum.",Who did the museum hire?,10,second_center_sim_rev,The curator,curator,2407,0.9956176280975342,artist,19135,0.004382336977869272,Thecuratorcurator,False
"The artist, who was praised by the curator, smiled. The curator is the one hired by the museum.",Who did the curator praise?,10,first_center_sim_rev,The artist,artist,19135,0.999373733997345,museum,76,0.000626334163825959,Theartistmuseumm,False
The child that the librarian that the author met liked smiled.,Who did the author meet?,11,second_center_com,The librarian,librarian,2808,0.7106282711029053,child,3124,0.28937169909477234,Thelibrarianchildlib,False
The child that the librarian that the author met liked smiled.,Who did the librarian like?,11,first_center_com,The child,child,3124,0.200557678937912,author,3170,0.7994422912597656,Theauthorchildauthorchild,False
"The child, which was liked by the librarian met by the author, smiled.",Who did the author meet?,11,second_center_mid,The librarian,librarian,2808,0.16559311747550964,child,3124,0.8344069123268127,Thechildlibrarianchild,False
"The child, which was liked by the librarian met by the author, smiled.",Who did the librarian like?,11,first_center_mid,The child,child,3124,0.9314625263214111,author,3170,0.06853749603033066,Thechildauthorchildauthor,False
"There is that librarian met by the author, so the child, which was liked by the librarian, smiled.",Who did the author meet?,11,second_center_sim,The librarian,librarian,2808,0.9213575720787048,child,3124,0.07864238321781158,Thelibrarianchildlib,False
"There is that librarian met by the author, so the child, which was liked by the librarian, smiled.",Who did the librarian like?,11,first_center_sim,The child,child,3124,0.8449215292930603,author,3170,0.1550784707069397,Thechildchildchildchild,False
"The child, who was liked by the librarian, smiled. The librarian is the one met by the author.",Who did the author meet?,11,second_center_sim_rev,The librarian,librarian,2808,0.9846936464309692,child,3124,0.015306354500353336,Thelibrarianchildlib,False
"The child, who was liked by the librarian, smiled. The librarian is the one met by the author.",Who did the librarian like?,11,first_center_sim_rev,The child,child,3124,0.9481545686721802,author,3170,0.05184547230601311,Thechildchildchildchild,False
The singer that the manager that the producer hired promoted performed.,Who did the producer hire?,12,second_center_com,The manager,manager,13600,0.9940658807754517,singer,82,0.005934066604822874,Themanagermanagermanagermanager,False
The singer that the manager that the producer hired promoted performed.,Who did the manager promote?,12,first_center_com,The singer,singer,82,0.08359067142009735,producer,60012,0.9164093732833862,Theproducerproducerproducerproducer,False
"The singer, who was promoted by the manager hired by the producer, performed.",Who did the producer hire?,12,second_center_mid,The manager,manager,13600,0.9978760480880737,singer,82,0.002123966347426176,Themanagermanagermanagermanager,False
"The singer, who was promoted by the manager hired by the producer, performed.",Who did the manager promote?,12,first_center_mid,The singer,singer,82,0.18010665476322174,producer,60012,0.8198933005332947,Theingeringeringeringer,False
"There is that manager hired by the producer, so the singer, who was promoted by the manager, performed.",Who did the producer hire?,12,second_center_sim,The manager,manager,13600,0.9982959628105164,singer,82,0.0017040417296811938,Themanagermanagermanagermanager,False
"There is that manager hired by the producer, so the singer, who was promoted by the manager, performed.",Who did the manager promote?,12,first_center_sim,The singer,singer,82,0.7082125544548035,producer,60012,0.29178741574287415,Theingeringeringeringer,False
"The singer, who was promoted by the manager, performed. The manager is the one hired by the producer.",Who did the producer hire?,12,second_center_sim_rev,The manager,manager,13600,0.9985951781272888,singer,82,0.0014048678567633033,Themanagermanagermanagermanager,False
"The singer, who was promoted by the manager, performed. The manager is the one hired by the producer.",Who did the manager promote?,12,first_center_sim_rev,The singer,singer,82,0.3830641806125641,producer,60012,0.6169357895851135,Theingeringeringeringer,False
The dancer that the photographer that the director hired photographed bowed.,Who did the director hire?,13,second_center_com,The photographer,photographer,52399,0.9932025074958801,dancer,67,0.006797531619668007,Thephotographerdancer,False
The dancer that the photographer that the director hired photographed bowed.,Who did the photographer photograph?,13,first_center_com,The dancer,dancer,67,0.9777987599372864,director,70895,0.022201228886842728,Thedancerdancer,False
"The dancer, who was photographed by the photographer hired by the director, bowed.",Who did the director hire?,13,second_center_mid,The photographer,photographer,52399,0.9997498393058777,dancer,67,0.000250207755016163,Thephotographerdancer,False
"The dancer, who was photographed by the photographer hired by the director, bowed.",Who did the photographer photograph?,13,first_center_mid,The dancer,dancer,67,0.9056565761566162,director,70895,0.0943434089422226,Theancerdancerd,False
"There is that photographer hired by the director, so the dancer, who was photographed by the photographer, bowed.",Who did the director hire?,13,second_center_sim,The photographer,photographer,52399,0.9995417594909668,dancer,67,0.0004583129193633795,Thephotographerdancer,False
"There is that photographer hired by the director, so the dancer, who was photographed by the photographer, bowed.",Who did the photographer photograph?,13,first_center_sim,The dancer,dancer,67,0.986415684223175,director,70895,0.01358439214527607,Thedancerdancer,False
"The dancer, who was photographed by the photographer, bowed. The photographer is the one hired by the director.",Who did the director hire?,13,second_center_sim_rev,The photographer,photographer,52399,0.9998601675033569,dancer,67,0.0001398220774717629,Thephotographerdancer,False
"The dancer, who was photographed by the photographer, bowed. The photographer is the one hired by the director.",Who did the photographer photograph?,13,first_center_sim_rev,The dancer,dancer,67,0.9739436507225037,director,70895,0.026056304574012756,Thedancerdancer,False
The baker that the chef that the manager appointed scolded left.,Who did the manager appoint?,14,second_center_com,The chef,chef,76179,0.9678993225097656,baker,65,0.03210070729255676,Thechefbakerchef,False
The baker that the chef that the manager appointed scolded left.,Who did the chef scold?,14,first_center_com,The baker,baker,65,0.9832144975662231,manager,13600,0.01678549125790596,Thebakerbaker,False
"The baker, who was scolded by the chef appointed by the manager, left.",Who did the manager appoint?,14,second_center_mid,The chef,chef,76179,0.9868786931037903,baker,65,0.013121270574629307,Thechefbakerchef,False
"The baker, who was scolded by the chef appointed by the manager, left.",Who did the chef scold?,14,first_center_mid,The baker,baker,65,0.9982926249504089,manager,13600,0.0017073675990104675,Thebakerbaker,False
"There is that chef appointed by the manager, so the baker, who was scolded by the chef, left.",Who did the manager appoint?,14,second_center_sim,The chef,chef,76179,0.974628746509552,baker,65,0.025371313095092773,Thechefbakerchef,False
"There is that chef appointed by the manager, so the baker, who was scolded by the chef, left.",Who did the chef scold?,14,first_center_sim,The baker,baker,65,0.9994826316833496,manager,13600,0.000517281296197325,Thebakerbaker,False
"The baker, who was scolded by the chef, left. The chef is the one appointed by the manager.",Who did the manager appoint?,14,second_center_sim_rev,The chef,chef,76179,0.9939496517181396,baker,65,0.0060503981076180935,Thechefbakerchef,False
"The baker, who was scolded by the chef, left. The chef is the one appointed by the manager.",Who did the chef scold?,14,first_center_sim_rev,The baker,baker,65,0.999160647392273,manager,13600,0.0008393599418923259,Thebakerbaker,False
The athlete that the coach that the reporter interviewed loved won.,Who did the reporter interview?,15,second_center_com,The coach,coach,89193,0.9507778882980347,athlete,91044,0.04922211915254593,Thecoachathletecoachathlete,False
The athlete that the coach that the reporter interviewed loved won.,Who did the coach love?,15,first_center_com,The athlete,athlete,91044,0.9952816367149353,reporter,11998,0.004718369338661432,Theathleteathleteathleteathlete,False
"The athlete, who was loved by the coach interviewed by the reporter, won.",Who did the reporter interview?,15,second_center_mid,The coach,coach,89193,0.9948603510856628,athlete,91044,0.005139611195772886,Thecoachathletecoachathlete,False
"The athlete, who was loved by the coach interviewed by the reporter, won.",Who did the coach love?,15,first_center_mid,The athlete,athlete,91044,0.9974787831306458,reporter,11998,0.002521268557757139,Theathleteathleteathleteathlete,False
"There is that coach interviewed by the reporter, so the athlete, who was loved by the coach, won.",Who did the reporter interview?,15,second_center_sim,The coach,coach,89193,0.9853842854499817,athlete,91044,0.014615669846534729,Thecoachathletecoachathlete,False
"There is that coach interviewed by the reporter, so the athlete, who was loved by the coach, won.",Who did the coach love?,15,first_center_sim,The athlete,athlete,91044,0.9974884986877441,reporter,11998,0.0025114635936915874,Theathleteathleteathleteathlete,False
"The athlete, who was loved by the coach, won. The coach is the one interviewed by the reporter.",Who did the reporter interview?,15,second_center_sim_rev,The coach,coach,89193,0.9958499670028687,athlete,91044,0.00415008096024394,Thecoachcoachcoachcoach,False
"The athlete, who was loved by the coach, won. The coach is the one interviewed by the reporter.",Who did the coach love?,15,first_center_sim_rev,The athlete,athlete,91044,0.9968763589859009,reporter,11998,0.0031236486975103617,Theathleteathleteathleteathlete,False
The programmer that the engineer that the manager promoted collaborated with laughed.,Who did the manager promote?,16,second_center_com,The engineer,engineer,8680,0.8509646654129028,programmer,15252,0.1490352898836136,Theengineerprogrammer,False
The programmer that the engineer that the manager promoted collaborated with laughed.,Who did the engineer collaborate with?,16,first_center_com,The programmer,programmer,15252,0.9857729077339172,manager,13600,0.014227045699954033,Theprogrammermanagermanager,False
"The programmer, who collaborated with the engineer promoted by the manager, laughed.",Who did the manager promote?,16,second_center_mid,The engineer,engineer,8680,0.971563994884491,programmer,15252,0.02843603491783142,Theengineerprogrammer,False
"The programmer, who collaborated with the engineer promoted by the manager, laughed.",Who did the engineer collaborate with?,16,first_center_mid,The programmer,programmer,15252,0.9429286122322083,manager,13600,0.05707140266895294,Theprogrammermanagermanager,False
"There is that engineer promoted by the manager, so the programmer, who collaborated with the engineer, laughed.",Who did the manager promote?,16,second_center_sim,The engineer,engineer,8680,0.9862577319145203,programmer,15252,0.01374232117086649,Theengineerprogrammer,False
"There is that engineer promoted by the manager, so the programmer, who collaborated with the engineer, laughed.",Who did the engineer collaborate with?,16,first_center_sim,The programmer,programmer,15252,0.9722043871879578,manager,13600,0.02779562398791313,Theprogrammermanagermanager,False
"The programmer, who collaborated with the engineer, laughed. The engineer is the one promoted by the manager.",Who did the manager promote?,16,second_center_sim_rev,The engineer,engineer,8680,0.9878528118133545,programmer,15252,0.01214717049151659,Theengineerprogrammer,False
"The programmer, who collaborated with the engineer, laughed. The engineer is the one promoted by the manager.",Who did the engineer collaborate with?,16,first_center_sim_rev,The programmer,programmer,15252,0.9859364032745361,manager,13600,0.014063626527786255,Theprogrammermanagermanager,False
The teacher that the principal that the parent blamed scolded resigned.,Who did the parent blame?,17,second_center_com,The principal,principal,67550,0.07263670116662979,teacher,24247,0.9273632764816284,Theteacherprincipalteacherprincipal,False
The teacher that the principal that the parent blamed scolded resigned.,Who did the principal scold?,17,first_center_com,The teacher,teacher,24247,0.7279754281044006,parent,3850,0.27202457189559937,Theteacherparentteacherparent,False
"The teacher, who was scolded by the principal blamed by the parent, resigned.",Who did the parent blame?,17,second_center_mid,The principal,principal,67550,0.008745182305574417,teacher,24247,0.9912548065185547,Theteacherprincipalteacherprincipal,False
"The teacher, who was scolded by the principal blamed by the parent, resigned.",Who did the principal scold?,17,first_center_mid,The teacher,teacher,24247,0.9681411385536194,parent,3850,0.03185885772109032,Theteacherteacherteacherteacher,False
"There is that principal blamed by the parent, so the teacher, who was scolded by the principal, resigned.",Who did the parent blame?,17,second_center_sim,The principal,principal,67550,0.685949444770813,teacher,24247,0.314050555229187,Theprincipalteacherprincipalteacher,False
"There is that principal blamed by the parent, so the teacher, who was scolded by the principal, resigned.",Who did the principal scold?,17,first_center_sim,The teacher,teacher,24247,0.9658995866775513,parent,3850,0.034100428223609924,Theteacherteacherteacherteacher,False
"The teacher, who was scolded by the principal, resigned. The principal is the one blamed by the parent.",Who did the parent blame?,17,second_center_sim_rev,The principal,principal,67550,0.994551956653595,teacher,24247,0.005448068026453257,Theprincipalteacherprincipalprincipal,False
"The teacher, who was scolded by the principal, resigned. The principal is the one blamed by the parent.",Who did the principal scold?,17,first_center_sim_rev,The teacher,teacher,24247,0.9963924288749695,parent,3850,0.0036076169926673174,Theteacherteacherteacherteacher,False
The nurse that the doctor that the patient praised helped smiled.,Who did the patient praise?,18,second_center_com,The doctor,doctor,38083,0.907312273979187,nurse,77,0.09268777817487717,Thedoctornursedoctor,False
The nurse that the doctor that the patient praised helped smiled.,Who did the doctor help?,18,first_center_com,The nurse,nurse,77,0.06233103945851326,patient,23557,0.9376689791679382,Thepatientnursepatient,False
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the patient praise?,18,second_center_mid,The doctor,doctor,38083,0.9977656602859497,nurse,77,0.002234362531453371,Thedoctornursedoctor,False
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the doctor help?,18,first_center_mid,The nurse,nurse,77,0.0443485826253891,patient,23557,0.9556514620780945,Thepatientnursepatient,False
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the patient praise?,18,second_center_sim,The doctor,doctor,38083,0.9979007244110107,nurse,77,0.002099273493513465,Thedoctornursedoctor,False
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the doctor help?,18,first_center_sim,The nurse,nurse,77,0.029535336419939995,patient,23557,0.9704646468162537,Thepatientnursepatient,False
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the patient praise?,18,second_center_sim_rev,The doctor,doctor,38083,0.9976677298545837,nurse,77,0.0023322340566664934,Thedoctornursedoctor,False
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the doctor help?,18,first_center_sim_rev,The nurse,nurse,77,0.7341195344924927,patient,23557,0.2658804953098297,Theurseurseurseurse,False
The customer that the waiter that the woman liked served tipped.,Who did the woman like?,19,second_center_com,The waiter,waiter,11748,0.957277774810791,customer,11296,0.0427221953868866,Thewaitercustomerwait,False
The customer that the waiter that the woman liked served tipped.,Who did the waiter serve?,19,first_center_com,The customer,customer,11296,0.9481545686721802,woman,22803,0.05184547230601311,Thecustomerwomanwomanwoman,False
"The customer, who was served by the waiter liked by the woman, tipped.",Who did the woman like?,19,second_center_mid,The waiter,waiter,11748,0.9925393462181091,customer,11296,0.007460643537342548,Thewaiterwaiter,False
"The customer, who was served by the waiter liked by the woman, tipped.",Who did the waiter serve?,19,first_center_mid,The customer,customer,11296,0.9936610460281372,woman,22803,0.006338921375572681,Thecustomerwomanwomanwoman,False
"There is that waiter liked by the woman, so the customer, who was served by the waiter, tipped.",Who did the woman like?,19,second_center_sim,The waiter,waiter,11748,0.9862577319145203,customer,11296,0.01374232117086649,Thewaiterwaiter,False
"There is that waiter liked by the woman, so the customer, who was served by the waiter, tipped.",Who did the waiter serve?,19,first_center_sim,The customer,customer,11296,0.9005298018455505,woman,22803,0.09947021305561066,Thecustomerwomanwomanwoman,False
