sentence,question,set_id,type,answer,correct_option,correct_first_token,correct_probability,incorrect_option,incorrect_first_token,incorrect_probability,predicted_answer,is_correct_prediction
"The technician, who was found by the assistant insulted by the ambassador, was scratched.",Who did the ambassador insult?,5,second_center_mid,The assistant,assistant,14660,1.7097478121286258e-05,technician,3180,0.9999829530715942,The technician assistant assistant,False
"The technician, who was found by the assistant insulted by the ambassador, was scratched.",Who did the assistant find?,5,first_center_mid,The technician,technician,3180,0.9998812675476074,ambassador,5126,0.000118667958304286,The technician ambassador,True
"There is that assistant insulted by the ambassador, so the technician, who was found by the assistant, was scratched.",Who did the ambassador insult?,5,second_center_sim,The assistant,assistant,14660,0.9956346154212952,technician,3180,0.004365325439721346,The assistant assistant assistant assistant,True
"There is that assistant insulted by the ambassador, so the technician, who was found by the assistant, was scratched.",Who did the assistant find?,5,first_center_sim,The technician,technician,3180,0.9999816417694092,ambassador,5126,1.8342892872169614e-05,The technician technician,True
"The technician, who was found by the assistant, was scratched. The assistant is the one insulted by the ambassador.",Who did the ambassador insult?,5,second_center_sim_rev,The assistant,assistant,14660,0.0005112579092383385,technician,3180,0.9994887113571167,The technician assistant assistant,False
"The technician, who was found by the assistant, was scratched. The assistant is the one insulted by the ambassador.",Who did the assistant find?,5,first_center_sim_rev,The technician,technician,3180,0.9999982118606567,ambassador,5126,1.7330515902358457e-06,The technician technician,True
The model that the broadcaster that the waiter slandered recognized got famous.,Who did the waiter slander?,6,second_center_com,The broadcaster,broadcaster,6609,0.3775406777858734,model,2997,0.622459352016449,The model broadcaster,False
The model that the broadcaster that the waiter slandered recognized got famous.,Who did the broadcaster recognize?,6,first_center_com,The model,model,2997,0.012821214273571968,waiter,3212,0.9871788024902344,The waiter modeler,False
"The model, who was recognized by the broadcaster slandered by the waiter, got famous.",Who did the waiter slander?,6,second_center_mid,The broadcaster,broadcaster,6609,2.5071594791370444e-05,model,2997,0.9999749660491943,The model broadcaster,False
"The model, who was recognized by the broadcaster slandered by the waiter, got famous.",Who did the broadcaster recognize?,6,first_center_mid,The model,model,2997,0.999508261680603,waiter,3212,0.0004916815087199211,The model model model model,True
"There is that broadcaster slandered by the waiter, so the model, who was recognized by the broadcaster, got famous.",Who did the waiter slander?,6,second_center_sim,The broadcaster,broadcaster,6609,0.9648551344871521,model,2997,0.03514484688639641,The broadcaster model,True
"There is that broadcaster slandered by the waiter, so the model, who was recognized by the broadcaster, got famous.",Who did the broadcaster recognize?,6,first_center_sim,The model,model,2997,0.9997108578681946,waiter,3212,0.0002891032490879297,The modelererer,True
"The model, who was recognized by the broadcaster, got famous. The broadcaster is the one slandered by the waiter.",Who did the waiter slander?,6,second_center_sim_rev,The broadcaster,broadcaster,6609,0.00048029725439846516,model,2997,0.9995197057723999,The model broadcaster,False
"The model, who was recognized by the broadcaster, got famous. The broadcaster is the one slandered by the waiter.",Who did the broadcaster recognize?,6,first_center_sim_rev,The model,model,2997,0.9999359846115112,waiter,3212,6.402006692951545e-05,The model model model model,True
The tourist that the student that the seller annoyed escorted fell asleep.,Who did the seller annoy?,7,second_center_com,The student,student,6484,0.016657039523124695,tourist,24022,0.9833430051803589,The tourist student tourist student,False
The tourist that the student that the seller annoyed escorted fell asleep.,Who did the student escort?,7,first_center_com,The tourist,tourist,24022,0.9999738931655884,seller,27592,2.607030728540849e-05,The tourist seller tourist tourist,True
"The tourist, who was escorted by the student annoyed by the seller, fell asleep.",Who did the seller annoy?,7,second_center_mid,The student,student,6484,0.7772998809814453,tourist,24022,0.22270014882087708,The student tourist student tourist,True
"The tourist, who was escorted by the student annoyed by the seller, fell asleep.",Who did the student escort?,7,first_center_mid,The tourist,tourist,24022,0.9999973773956299,seller,27592,2.652928515090025e-06,The tourist tourist tourist tourist,True
"There is that student annoyed by the seller, so the tourist, who was escorted by the student, fell asleep.",Who did the seller annoy?,7,second_center_sim,The student,student,6484,0.9997527003288269,tourist,24022,0.00024729344295337796,The student student student student,True
"There is that student annoyed by the seller, so the tourist, who was escorted by the student, fell asleep.",Who did the student escort?,7,first_center_sim,The tourist,tourist,24022,1.0,seller,27592,4.271353759577323e-08,The tourist tourist tourist tourist,True
"The tourist, who was escorted by the student, fell asleep. The student is the one annoyed by the seller.",Who did the seller annoy?,7,second_center_sim_rev,The student,student,6484,0.7905303239822388,tourist,24022,0.20946969091892242,The student tourist student tourist,True
"The tourist, who was escorted by the student, fell asleep. The student is the one annoyed by the seller.",Who did the student escort?,7,first_center_sim_rev,The tourist,tourist,24022,0.9999983310699463,seller,27592,1.7061832977560698e-06,The tourist tourist tourist tourist,True
The guy that the guide that the flight attendant delayed amused calmed down.,Who did the flight attendant delay?,8,second_center_com,The guide,guide,9095,0.06853749603033066,guy,5417,0.9314625263214111,The guy guide guy guy,False
The guy that the guide that the flight attendant delayed amused calmed down.,Who did the guide amuse?,8,first_center_com,The guy,guy,5417,0.9992145299911499,flight attendant,10082,0.0007854739669710398,The guy flight attendant,True
"The guy, who was amused by the guide delayed by the flight attendant, calmed down.",Who did the flight attendant delay?,8,second_center_mid,The guide,guide,9095,0.6406359076499939,guy,5417,0.3593641519546509,The guide guy guy guy,True
"The guy, who was amused by the guide delayed by the flight attendant, calmed down.",Who did the guide amuse?,8,first_center_mid,The guy,guy,5417,0.9999849796295166,flight attendant,10082,1.5029678252176382e-05,The guy attendant flight,True
"There is that guide delayed by the flight attendant, so the guy, who was amused by the guide, calmed down.",Who did the flight attendant delay?,8,second_center_sim,The guide,guide,9095,0.8670357465744019,guy,5417,0.13296423852443695,The guide guy guy guy,True
"There is that guide delayed by the flight attendant, so the guy, who was amused by the guide, calmed down.",Who did the guide amuse?,8,first_center_sim,The guy,guy,5417,0.9998893737792969,flight attendant,10082,0.00011061159602832049,The guy attendant att,True
"The guy, who was amused by the guide, calmed down. The guide is the one delayed by the flight attendant.",Who did the flight attendant delay?,8,second_center_sim_rev,The guide,guide,9095,0.8333246111869812,guy,5417,0.16667540371418,The guide guy guy guy,True
"The guy, who was amused by the guide, calmed down. The guide is the one delayed by the flight attendant.",Who did the guide amuse?,8,first_center_sim_rev,The guy,guy,5417,0.9999743700027466,flight attendant,10082,2.5666136934887618e-05,The guy attendant att,True
The artist that the curator that the museum hired praised smiled.,Who did the museum hire?,10,second_center_com,The curator,curator,1959,0.04023794084787369,artist,8093,0.9597620368003845,The artist curator artist,False
The artist that the curator that the museum hired praised smiled.,Who did the curator praise?,10,first_center_com,The artist,artist,8093,0.9999046325683594,museum,13809,9.535461140330881e-05,The artist museum museum museum,True
"The artist, who was praised by the curator hired by the museum, smiled.",Who did the museum hire?,10,second_center_mid,The curator,curator,1959,0.996570348739624,artist,8093,0.0034296035300940275,The curator curator,True
"The artist, who was praised by the curator hired by the museum, smiled.",Who did the curator praise?,10,first_center_mid,The artist,artist,8093,0.9999990463256836,museum,13809,1.0108809647135786e-06,The artist museum artist museum,True
"There is that curator hired by the museum, so the artist, who was praised by the curator, smiled.",Who did the museum hire?,10,second_center_sim,The curator,curator,1959,0.9996458292007446,artist,8093,0.00035419364576227963,The curator curator,True
"There is that curator hired by the museum, so the artist, who was praised by the curator, smiled.",Who did the curator praise?,10,first_center_sim,The artist,artist,8093,0.9999912977218628,museum,13809,8.732609785511158e-06,The artist museum artist museum,True
"The artist, who was praised by the curator, smiled. The curator is the one hired by the museum.",Who did the museum hire?,10,second_center_sim_rev,The curator,curator,1959,0.0009253848693333566,artist,8093,0.9990745782852173,The artist curator cur,False
"The artist, who was praised by the curator, smiled. The curator is the one hired by the museum.",Who did the curator praise?,10,first_center_sim_rev,The artist,artist,8093,0.999998927116394,museum,13809,1.093022660825227e-06,The artist museum artist museum,True
The child that the librarian that the author met liked smiled.,Who did the author meet?,11,second_center_com,The librarian,librarian,1073,0.8918110132217407,child,2270,0.10818894952535629,The librarian child,True
The child that the librarian that the author met liked smiled.,Who did the librarian like?,11,first_center_com,The child,child,2270,0.9991238713264465,author,3995,0.0008761799545027316,The child author child author,True
"The child, which was liked by the librarian met by the author, smiled.",Who did the author meet?,11,second_center_mid,The librarian,librarian,1073,0.9973269701004028,child,2270,0.0026730059180408716,The librarian l,True
"The child, which was liked by the librarian met by the author, smiled.",Who did the librarian like?,11,first_center_mid,The child,child,2270,0.9996898174285889,author,3995,0.00031015597051009536,The child author author author,True
"There is that librarian met by the author, so the child, which was liked by the librarian, smiled.",Who did the author meet?,11,second_center_sim,The librarian,librarian,1073,0.9992504715919495,child,2270,0.0007495314930565655,The librarian l,True
"There is that librarian met by the author, so the child, which was liked by the librarian, smiled.",Who did the librarian like?,11,first_center_sim,The child,child,2270,0.999713122844696,author,3995,0.0002868540759664029,The child author author child,True
"The child, who was liked by the librarian, smiled. The librarian is the one met by the author.",Who did the author meet?,11,second_center_sim_rev,The librarian,librarian,1073,0.9979493021965027,child,2270,0.0020507434383034706,The librarian l,True
"The child, who was liked by the librarian, smiled. The librarian is the one met by the author.",Who did the librarian like?,11,first_center_sim_rev,The child,child,2270,0.9996017813682556,author,3995,0.00039821304380893707,The child author author author,True
The singer that the manager that the producer hired promoted performed.,Who did the producer hire?,12,second_center_com,The manager,manager,7824,8.220189192797989e-05,singer,16075,0.99991774559021,The singer manager manager manager,False
The singer that the manager that the producer hired promoted performed.,Who did the manager promote?,12,first_center_com,The singer,singer,16075,0.9997965693473816,producer,14644,0.00020342697098385543,The singer singer singer singer,True
"The singer, who was promoted by the manager hired by the producer, performed.",Who did the producer hire?,12,second_center_mid,The manager,manager,7824,0.9999324083328247,singer,16075,6.761842814739794e-05,The manager manager manager manager,True
"The singer, who was promoted by the manager hired by the producer, performed.",Who did the manager promote?,12,first_center_mid,The singer,singer,16075,0.9999593496322632,producer,14644,4.0694576455280185e-05,The singer singer singer singer,True
"There is that manager hired by the producer, so the singer, who was promoted by the manager, performed.",Who did the producer hire?,12,second_center_sim,The manager,manager,7824,0.9998633861541748,singer,16075,0.00013658354873768985,The manager manager manager manager,True
"There is that manager hired by the producer, so the singer, who was promoted by the manager, performed.",Who did the manager promote?,12,first_center_sim,The singer,singer,16075,0.9999991655349731,producer,14644,8.646523497191083e-07,The singer singer singer singer,True
"The singer, who was promoted by the manager, performed. The manager is the one hired by the producer.",Who did the producer hire?,12,second_center_sim_rev,The manager,manager,7824,0.7826625108718872,singer,16075,0.21733751893043518,The manager manager manager manager,True
"The singer, who was promoted by the manager, performed. The manager is the one hired by the producer.",Who did the manager promote?,12,first_center_sim_rev,The singer,singer,16075,0.9999985694885254,producer,14644,1.4708222124681924e-06,The singer singer singer singer,True
The dancer that the photographer that the director hired photographed bowed.,Who did the director hire?,13,second_center_com,The photographer,photographer,24927,0.1259227693080902,dancer,1049,0.8740772008895874,The dancer photographer d,False
The dancer that the photographer that the director hired photographed bowed.,Who did the photographer photograph?,13,first_center_com,The dancer,dancer,1049,0.9999589920043945,director,7627,4.101373997400515e-05,The dancer dancer,True
"The dancer, who was photographed by the photographer hired by the director, bowed.",Who did the director hire?,13,second_center_mid,The photographer,photographer,24927,0.9999852180480957,dancer,1049,1.4738980098627508e-05,The photographer dancer d,True
"The dancer, who was photographed by the photographer hired by the director, bowed.",Who did the photographer photograph?,13,first_center_mid,The dancer,dancer,1049,0.9999992847442627,director,7627,6.577929525519721e-07,The dancer dancer,True
"There is that photographer hired by the director, so the dancer, who was photographed by the photographer, bowed.",Who did the director hire?,13,second_center_sim,The photographer,photographer,24927,0.9999896287918091,dancer,1049,1.0370215022703633e-05,The photographer dancer d,True
"There is that photographer hired by the director, so the dancer, who was photographed by the photographer, bowed.",Who did the photographer photograph?,13,first_center_sim,The dancer,dancer,1049,0.9999997615814209,director,7627,2.3090713341389346e-07,The dancer dancer,True
"The dancer, who was photographed by the photographer, bowed. The photographer is the one hired by the director.",Who did the director hire?,13,second_center_sim_rev,The photographer,photographer,24927,0.9996259212493896,dancer,1049,0.00037409563083201647,The photographer dancer d,True
"The dancer, who was photographed by the photographer, bowed. The photographer is the one hired by the director.",Who did the photographer photograph?,13,first_center_sim_rev,The dancer,dancer,1049,0.9999953508377075,director,7627,4.6742484300921205e-06,The dancer dancer,True
The baker that the chef that the manager appointed scolded left.,Who did the manager appoint?,14,second_center_com,The chef,chef,17517,0.000172651547472924,baker,1055,0.9998273253440857,The baker chef b,False
The baker that the chef that the manager appointed scolded left.,Who did the chef scold?,14,first_center_com,The baker,baker,1055,0.9998968839645386,manager,7824,0.00010310212383046746,The baker manager manager,True
"The baker, who was scolded by the chef appointed by the manager, left.",Who did the manager appoint?,14,second_center_mid,The chef,chef,17517,0.999906063079834,baker,1055,9.387641330249608e-05,The chef baker b,True
"The baker, who was scolded by the chef appointed by the manager, left.",Who did the chef scold?,14,first_center_mid,The baker,baker,1055,0.9999961853027344,manager,7824,3.7853246794838924e-06,The baker baker,True
"There is that chef appointed by the manager, so the baker, who was scolded by the chef, left.",Who did the manager appoint?,14,second_center_sim,The chef,chef,17517,0.9998952150344849,baker,1055,0.00010472557187313214,The chef baker b,True
"There is that chef appointed by the manager, so the baker, who was scolded by the chef, left.",Who did the chef scold?,14,first_center_sim,The baker,baker,1055,0.9999984502792358,manager,7824,1.5903378880466335e-06,The baker baker,True
"The baker, who was scolded by the chef, left. The chef is the one appointed by the manager.",Who did the manager appoint?,14,second_center_sim_rev,The chef,chef,17517,0.9989836812019348,baker,1055,0.0010162439430132508,The chef baker b,True
"The baker, who was scolded by the chef, left. The chef is the one appointed by the manager.",Who did the chef scold?,14,first_center_sim_rev,The baker,baker,1055,0.9999992847442627,manager,7824,6.893610020597407e-07,The baker baker,True
The athlete that the coach that the reporter interviewed loved won.,Who did the reporter interview?,15,second_center_com,The coach,coach,8554,0.9736446738243103,athlete,21006,0.026355354115366936,The coach coach coach coach,True
The athlete that the coach that the reporter interviewed loved won.,Who did the coach love?,15,first_center_com,The athlete,athlete,21006,0.9999885559082031,reporter,19812,1.1389440260245465e-05,The athlete athlete,True
"The athlete, who was loved by the coach interviewed by the reporter, won.",Who did the reporter interview?,15,second_center_mid,The coach,coach,8554,0.9553191661834717,athlete,21006,0.0446808747947216,The coach coach coach coach,True
"The athlete, who was loved by the coach interviewed by the reporter, won.",Who did the coach love?,15,first_center_mid,The athlete,athlete,21006,0.9996970891952515,reporter,19812,0.0003029734070878476,The athlete reporter reporter,True
"There is that coach interviewed by the reporter, so the athlete, who was loved by the coach, won.",Who did the reporter interview?,15,second_center_sim,The coach,coach,8554,0.9985895752906799,athlete,21006,0.0014103584690019488,The coach coach coach coach,True
"There is that coach interviewed by the reporter, so the athlete, who was loved by the coach, won.",Who did the coach love?,15,first_center_sim,The athlete,athlete,21006,0.999990701675415,reporter,19812,9.295809832110535e-06,The athlete reporter reporter,True
"The athlete, who was loved by the coach, won. The coach is the one interviewed by the reporter.",Who did the reporter interview?,15,second_center_sim_rev,The coach,coach,8554,0.9989350438117981,athlete,21006,0.0010649627074599266,The coach coach coach coach,True
"The athlete, who was loved by the coach, won. The coach is the one interviewed by the reporter.",Who did the coach love?,15,first_center_sim_rev,The athlete,athlete,21006,0.9999982118606567,reporter,19812,1.7466442159275175e-06,The athlete reporter reporter,True
The programmer that the engineer that the manager promoted collaborated with laughed.,Who did the manager promote?,16,second_center_com,The engineer,engineer,18880,0.02595735713839531,programmer,2775,0.9740425944328308,The programmer engineer program,False
The programmer that the engineer that the manager promoted collaborated with laughed.,Who did the engineer collaborate with?,16,first_center_com,The programmer,programmer,2775,0.9925393462181091,manager,7824,0.007460643537342548,The programmer manager manager,True
"The programmer, who collaborated with the engineer promoted by the manager, laughed.",Who did the manager promote?,16,second_center_mid,The engineer,engineer,18880,0.9999833106994629,programmer,2775,1.6701422282494605e-05,The engineer programmer program,True
"The programmer, who collaborated with the engineer promoted by the manager, laughed.",Who did the engineer collaborate with?,16,first_center_mid,The programmer,programmer,2775,0.9998822212219238,manager,7824,0.00011774458835134283,The programmer manager manager,True
"There is that engineer promoted by the manager, so the programmer, who collaborated with the engineer, laughed.",Who did the manager promote?,16,second_center_sim,The engineer,engineer,18880,0.9999970197677612,programmer,2775,2.948016344817006e-06,The engineer programmer program,True
"There is that engineer promoted by the manager, so the programmer, who collaborated with the engineer, laughed.",Who did the engineer collaborate with?,16,first_center_sim,The programmer,programmer,2775,0.9981756210327148,manager,7824,0.0018243828089907765,The programmer programmer,True
"The programmer, who collaborated with the engineer, laughed. The engineer is the one promoted by the manager.",Who did the manager promote?,16,second_center_sim_rev,The engineer,engineer,18880,0.9678993225097656,programmer,2775,0.03210070729255676,The engineer programmer program,True
"The programmer, who collaborated with the engineer, laughed. The engineer is the one promoted by the manager.",Who did the engineer collaborate with?,16,first_center_sim_rev,The programmer,programmer,2775,0.9999673366546631,manager,7824,3.269927037763409e-05,The programmer programmer,True
The teacher that the principal that the parent blamed scolded resigned.,Who did the parent blame?,17,second_center_com,The principal,principal,8286,1.3007128472963814e-05,teacher,9394,0.999987006187439,The teacher teacher teacher teacher,False
The teacher that the principal that the parent blamed scolded resigned.,Who did the principal scold?,17,first_center_com,The teacher,teacher,9394,0.9999935626983643,parent,3332,6.388928795786342e-06,The teacher teacher teacher teacher,True
"The teacher, who was scolded by the principal blamed by the parent, resigned.",Who did the parent blame?,17,second_center_mid,The principal,principal,8286,0.0015487611526623368,teacher,9394,0.9984512329101562,The teacher teacher teacher teacher,False
"The teacher, who was scolded by the principal blamed by the parent, resigned.",Who did the principal scold?,17,first_center_mid,The teacher,teacher,9394,0.9999953508377075,parent,3332,4.601781256496906e-06,The teacher teacher teacher teacher,True
"There is that principal blamed by the parent, so the teacher, who was scolded by the principal, resigned.",Who did the parent blame?,17,second_center_sim,The principal,principal,8286,0.0003199982747901231,teacher,9394,0.9996800422668457,The teacher principal teacher principal,False
"There is that principal blamed by the parent, so the teacher, who was scolded by the principal, resigned.",Who did the principal scold?,17,first_center_sim,The teacher,teacher,9394,0.9999803304672241,parent,3332,1.9679026081576012e-05,The teacher teacher teacher teacher,True
"The teacher, who was scolded by the principal, resigned. The principal is the one blamed by the parent.",Who did the parent blame?,17,second_center_sim_rev,The principal,principal,8286,0.14804719388484955,teacher,9394,0.851952850818634,The teacher principal teacher principal,False
"The teacher, who was scolded by the principal, resigned. The principal is the one blamed by the parent.",Who did the principal scold?,17,first_center_sim_rev,The teacher,teacher,9394,0.999997615814209,parent,3332,2.406102339591598e-06,The teacher teacher teacher teacher,True
The nurse that the doctor that the patient praised helped smiled.,Who did the patient praise?,18,second_center_com,The doctor,doctor,7444,0.0012943679466843605,nurse,18101,0.9987056255340576,The nurse doctor nurse nurse,False
The nurse that the doctor that the patient praised helped smiled.,Who did the doctor help?,18,first_center_com,The nurse,nurse,18101,0.9688562154769897,patient,8517,0.031143832951784134,The nurse patient nurse nurse,True
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the patient praise?,18,second_center_mid,The doctor,doctor,7444,0.9995005130767822,nurse,18101,0.0004994205082766712,The doctor nurse nurse nurse,True
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the doctor help?,18,first_center_mid,The nurse,nurse,18101,0.9997283816337585,patient,8517,0.00027159214369021356,The nurse nurse nurse nurse,True
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the patient praise?,18,second_center_sim,The doctor,doctor,7444,0.9997428059577942,nurse,18101,0.00025714197545312345,The doctor nurse doctor nurse,True
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the doctor help?,18,first_center_sim,The nurse,nurse,18101,0.9999735355377197,patient,8517,2.648084409884177e-05,The nurse nurse nurse nurse,True
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the patient praise?,18,second_center_sim_rev,The doctor,doctor,7444,0.9990072846412659,nurse,18101,0.000992726068943739,The doctor nurse doctor nurse,True
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the doctor help?,18,first_center_sim_rev,The nurse,nurse,18101,0.9999902248382568,patient,8517,9.741920621308964e-06,The nurse patient nurse nurse,True
The customer that the waiter that the woman liked served tipped.,Who did the woman like?,19,second_center_com,The waiter,waiter,3212,0.9999125003814697,customer,7114,8.750300185056403e-05,The waiter waiter,True
The customer that the waiter that the woman liked served tipped.,Who did the waiter serve?,19,first_center_com,The customer,customer,7114,0.007815889082849026,woman,3739,0.9921841025352478,The woman customer customer customer,False
"The customer, who was served by the waiter liked by the woman, tipped.",Who did the woman like?,19,second_center_mid,The waiter,waiter,3212,0.9999772310256958,customer,7114,2.2827998691354878e-05,The waiter waiter,True
"The customer, who was served by the waiter liked by the woman, tipped.",Who did the waiter serve?,19,first_center_mid,The customer,customer,7114,0.9937100410461426,woman,3739,0.006289901677519083,The customer woman customer woman,True
"There is that waiter liked by the woman, so the customer, who was served by the waiter, tipped.",Who did the woman like?,19,second_center_sim,The waiter,waiter,3212,0.9999397993087769,customer,7114,6.014151585986838e-05,The waiter waiter,True
"There is that waiter liked by the woman, so the customer, who was served by the waiter, tipped.",Who did the waiter serve?,19,first_center_sim,The customer,customer,7114,0.3208213150501251,woman,3739,0.6791787147521973,The woman customer customer customer,False
"The customer, who was served by the waiter, tipped. The waiter is the one liked by the woman.",Who did the woman like?,19,second_center_sim_rev,The waiter,waiter,3212,0.9999524354934692,customer,7114,4.7576457291143015e-05,The waiter waiter,True
