sentence,question,set_id,type,answer,correct_option,correct_first_token,correct_probability,incorrect_option,incorrect_first_token,incorrect_probability,predicted_answer,is_correct_prediction
"There is that curator hired by the museum, so the artist, who was praised by the curator, smiled.",Who did the museum hire?,10,second_center_sim,The curator,curator,167910,0.9998849630355835,artist,28723,0.0001150173629866913,Thecuratorcuratorcuratorcurator,False
"There is that curator hired by the museum, so the artist, who was praised by the curator, smiled.",Who did the curator praise?,10,first_center_sim,The artist,artist,28723,0.9860442876815796,museum,49083,0.013955710455775261,Theartistartistartistartist,False
"The artist, who was praised by the curator, smiled. The curator is the one hired by the museum.",Who did the museum hire?,10,second_center_sim_rev,The curator,curator,167910,0.9999998807907104,artist,28723,7.82559155254603e-08,Thecuratorcuratorcuratorcurator,False
"The artist, who was praised by the curator, smiled. The curator is the one hired by the museum.",Who did the curator praise?,10,first_center_sim_rev,The artist,artist,28723,0.9840323328971863,museum,49083,0.015967654064297676,Theartistartistartistartist,False
The child that the librarian that the author met liked smiled.,Who did the author meet?,11,second_center_com,The librarian,librarian,67178,0.9930961728096008,child,3647,0.006903838366270065,Thelibrarianchildchild,False
The child that the librarian that the author met liked smiled.,Who did the librarian like?,11,first_center_com,The child,child,3647,0.961243748664856,author,3849,0.03875619173049927,Thechildauthorauthorchild,False
"The child, which was liked by the librarian met by the author, smiled.",Who did the author meet?,11,second_center_mid,The librarian,librarian,67178,0.2658804953098297,child,3647,0.7341195344924927,Thechildlibrarianchild,False
"The child, which was liked by the librarian met by the author, smiled.",Who did the librarian like?,11,first_center_mid,The child,child,3647,0.9465966820716858,author,3849,0.0534033328294754,Thechildchildchildchild,False
"There is that librarian met by the author, so the child, which was liked by the librarian, smiled.",Who did the author meet?,11,second_center_sim,The librarian,librarian,67178,0.9999076128005981,child,3647,9.24211271922104e-05,Thelibrarianchildchild,False
"There is that librarian met by the author, so the child, which was liked by the librarian, smiled.",Who did the librarian like?,11,first_center_sim,The child,child,3647,0.9525741338729858,author,3849,0.04742587357759476,Thechildchildchildchild,False
"The child, who was liked by the librarian, smiled. The librarian is the one met by the author.",Who did the author meet?,11,second_center_sim_rev,The librarian,librarian,67178,0.9991958737373352,child,3647,0.0008040859247557819,Thelibrarianchildchild,False
"The child, who was liked by the librarian, smiled. The librarian is the one met by the author.",Who did the librarian like?,11,first_center_sim_rev,The child,child,3647,0.998848557472229,author,3849,0.001151399570517242,Thechildchildchildchild,False
The singer that the manager that the producer hired promoted performed.,Who did the producer hire?,12,second_center_com,The manager,manager,14793,0.012241275981068611,singer,119599,0.9877586960792542,Thesingermanagermanagermanager,False
The singer that the manager that the producer hired promoted performed.,Who did the manager promote?,12,first_center_com,The singer,singer,119599,0.9999285936355591,producer,65044,7.141901733120903e-05,Thesingerproducerproducerproducer,False
"The singer, who was promoted by the manager hired by the producer, performed.",Who did the producer hire?,12,second_center_mid,The manager,manager,14793,0.8872045874595642,singer,119599,0.1127953976392746,Themanagermanagermanagermanager,False
"The singer, who was promoted by the manager hired by the producer, performed.",Who did the manager promote?,12,first_center_mid,The singer,singer,119599,0.9998067021369934,producer,65044,0.00019335657998453826,Thesingerproducerproducerproducer,False
"There is that manager hired by the producer, so the singer, who was promoted by the manager, performed.",Who did the producer hire?,12,second_center_sim,The manager,manager,14793,0.9529258608818054,singer,119599,0.04707418009638786,Themanagermanagermanagermanager,False
"There is that manager hired by the producer, so the singer, who was promoted by the manager, performed.",Who did the manager promote?,12,first_center_sim,The singer,singer,119599,0.9794721603393555,producer,65044,0.020527787506580353,Thesingerproducerproducerproducer,False
"The singer, who was promoted by the manager, performed. The manager is the one hired by the producer.",Who did the producer hire?,12,second_center_sim_rev,The manager,manager,14793,0.9600626826286316,singer,119599,0.03993731737136841,Themanagermanagermanagermanager,False
"The singer, who was promoted by the manager, performed. The manager is the one hired by the producer.",Who did the manager promote?,12,first_center_sim_rev,The singer,singer,119599,0.9999231100082397,producer,65044,7.692087820032611e-05,Thesingerproducerproducerproducer,False
The dancer that the photographer that the director hired photographed bowed.,Who did the director hire?,13,second_center_com,The photographer,photographer,214084,0.9566342234611511,dancer,211681,0.043365802615880966,Thephotographerphotographerphotographerphotographer,False
The dancer that the photographer that the director hired photographed bowed.,Who did the photographer photograph?,13,first_center_com,The dancer,dancer,211681,0.9999392032623291,director,43022,6.085040877223946e-05,Thedancerdirectordancerdirector,False
"The dancer, who was photographed by the photographer hired by the director, bowed.",Who did the director hire?,13,second_center_mid,The photographer,photographer,214084,0.9989515542984009,dancer,211681,0.001048469333909452,Thephotographerphotographerphotographerphotographer,False
"The dancer, who was photographed by the photographer hired by the director, bowed.",Who did the photographer photograph?,13,first_center_mid,The dancer,dancer,211681,0.9962051510810852,director,43022,0.003794834017753601,Thedancerdirectordancerdirector,False
"There is that photographer hired by the director, so the dancer, who was photographed by the photographer, bowed.",Who did the director hire?,13,second_center_sim,The photographer,photographer,214084,0.9984021782875061,dancer,211681,0.001597845577634871,Thephotographerphotographerphotographerphotographer,False
"There is that photographer hired by the director, so the dancer, who was photographed by the photographer, bowed.",Who did the photographer photograph?,13,first_center_sim,The dancer,dancer,211681,0.9904221296310425,director,43022,0.009577910415828228,Thedancerdancerdancerdancer,False
"The dancer, who was photographed by the photographer, bowed. The photographer is the one hired by the director.",Who did the director hire?,13,second_center_sim_rev,The photographer,photographer,214084,0.9998452663421631,dancer,211681,0.0001547666179249063,Thephotographerphotographerphotographerphotographer,False
"The dancer, who was photographed by the photographer, bowed. The photographer is the one hired by the director.",Who did the photographer photograph?,13,first_center_sim_rev,The dancer,dancer,211681,0.9985191226005554,director,43022,0.0014808280393481255,Thedancerdirectordancerdirector,False
The baker that the chef that the manager appointed scolded left.,Who did the manager appoint?,14,second_center_com,The chef,chef,42126,0.03210070729255676,baker,141775,0.9678993225097656,Thebakerchefchefbaker,False
The baker that the chef that the manager appointed scolded left.,Who did the chef scold?,14,first_center_com,The baker,baker,141775,0.9999909400939941,manager,14793,9.009809218696319e-06,Thebakermanagerbakermanager,False
"The baker, who was scolded by the chef appointed by the manager, left.",Who did the manager appoint?,14,second_center_mid,The chef,chef,42126,0.9532750844955444,baker,141775,0.04672496020793915,Thechefchefchefchef,False
"The baker, who was scolded by the chef appointed by the manager, left.",Who did the chef scold?,14,first_center_mid,The baker,baker,141775,0.9951159954071045,manager,14793,0.004884001333266497,Thebakermanagermanagermanager,False
"There is that chef appointed by the manager, so the baker, who was scolded by the chef, left.",Who did the manager appoint?,14,second_center_sim,The chef,chef,42126,0.9724147915840149,baker,141775,0.027585284784436226,Thechefchefchefchef,False
"There is that chef appointed by the manager, so the baker, who was scolded by the chef, left.",Who did the chef scold?,14,first_center_sim,The baker,baker,141775,0.9996140599250793,manager,14793,0.0003859660937450826,Thebakermanagerbakermanager,False
"The baker, who was scolded by the chef, left. The chef is the one appointed by the manager.",Who did the manager appoint?,14,second_center_sim_rev,The chef,chef,42126,0.9967523813247681,baker,141775,0.0032476766500622034,Thechefchefchefchef,False
"The baker, who was scolded by the chef, left. The chef is the one appointed by the manager.",Who did the chef scold?,14,first_center_sim_rev,The baker,baker,141775,0.9999914169311523,manager,14793,8.597226042184047e-06,Thebakermanagermanagerbaker,False
The athlete that the coach that the reporter interviewed loved won.,Who did the reporter interview?,15,second_center_com,The coach,coach,49790,0.10594827681779861,athlete,122392,0.8940516710281372,Theathletecoachathletecoach,False
The athlete that the coach that the reporter interviewed loved won.,Who did the coach love?,15,first_center_com,The athlete,athlete,122392,0.9999023675918579,reporter,88312,9.7615658887662e-05,Theathleteathleteathleteathlete,False
"The athlete, who was loved by the coach interviewed by the reporter, won.",Who did the reporter interview?,15,second_center_mid,The coach,coach,49790,0.05665242671966553,athlete,122392,0.9433475732803345,Theathletecoachathletecoach,False
"The athlete, who was loved by the coach interviewed by the reporter, won.",Who did the coach love?,15,first_center_mid,The athlete,athlete,122392,0.9999171495437622,reporter,88312,8.284656360046938e-05,Theathleteathleteathleteathlete,False
"There is that coach interviewed by the reporter, so the athlete, who was loved by the coach, won.",Who did the reporter interview?,15,second_center_sim,The coach,coach,49790,0.9938070178031921,athlete,122392,0.006192990578711033,Thecoachcoachcoachcoach,False
"There is that coach interviewed by the reporter, so the athlete, who was loved by the coach, won.",Who did the coach love?,15,first_center_sim,The athlete,athlete,122392,0.9998948574066162,reporter,88312,0.00010513541928958148,Theathleteathleteathleteathlete,False
"The athlete, who was loved by the coach, won. The coach is the one interviewed by the reporter.",Who did the reporter interview?,15,second_center_sim_rev,The coach,coach,49790,0.9246877431869507,athlete,122392,0.0753123089671135,Thecoachcoachcoachcoach,False
"The athlete, who was loved by the coach, won. The coach is the one interviewed by the reporter.",Who did the coach love?,15,first_center_sim_rev,The athlete,athlete,122392,0.9999982118606567,reporter,88312,1.844823827923392e-06,Theathleteathleteathleteathlete,False
The programmer that the engineer that the manager promoted collaborated with laughed.,Who did the manager promote?,16,second_center_com,The engineer,engineer,122711,0.14223188161849976,programmer,233809,0.8577680587768555,Theprogrammerengineerengineerprogrammer,False
The programmer that the engineer that the manager promoted collaborated with laughed.,Who did the engineer collaborate with?,16,first_center_com,The programmer,programmer,233809,0.9994557499885559,manager,14793,0.0005442132242023945,Theprogrammermanagermanagermanager,False
"The programmer, who collaborated with the engineer promoted by the manager, laughed.",Who did the manager promote?,16,second_center_mid,The engineer,engineer,122711,0.6150878667831421,programmer,233809,0.3849121630191803,Theengineerprogrammerengineerprogrammer,False
"The programmer, who collaborated with the engineer promoted by the manager, laughed.",Who did the engineer collaborate with?,16,first_center_mid,The programmer,programmer,233809,0.9998286962509155,manager,14793,0.0001713081874186173,Theprogrammermanagermanagermanager,False
"There is that engineer promoted by the manager, so the programmer, who collaborated with the engineer, laughed.",Who did the manager promote?,16,second_center_sim,The engineer,engineer,122711,0.9806919097900391,programmer,233809,0.01930808648467064,Theengineerengineerengineerengineer,False
"There is that engineer promoted by the manager, so the programmer, who collaborated with the engineer, laughed.",Who did the engineer collaborate with?,16,first_center_sim,The programmer,programmer,233809,0.9998247027397156,manager,14793,0.00017536996165290475,Theprogrammermanagermanagerprogrammer,False
"The programmer, who collaborated with the engineer, laughed. The engineer is the one promoted by the manager.",Who did the manager promote?,16,second_center_sim_rev,The engineer,engineer,122711,0.9473810195922852,programmer,233809,0.052618954330682755,Theengineerengineerengineerengineer,False
"The programmer, who collaborated with the engineer, laughed. The engineer is the one promoted by the manager.",Who did the engineer collaborate with?,16,first_center_sim_rev,The programmer,programmer,233809,0.9998996257781982,manager,14793,0.00010032139107352123,Theprogrammermanagermanagerprogrammer,False
The teacher that the principal that the parent blamed scolded resigned.,Who did the parent blame?,17,second_center_com,The principal,principal,45105,0.5926666259765625,teacher,35106,0.4073334336280823,Theprincipalteacherteacherprincipal,False
The teacher that the principal that the parent blamed scolded resigned.,Who did the principal scold?,17,first_center_com,The teacher,teacher,35106,0.9936610460281372,parent,3474,0.006338921375572681,Theteacherparentteacherparent,False
"The teacher, who was scolded by the principal blamed by the parent, resigned.",Who did the parent blame?,17,second_center_mid,The principal,principal,45105,0.020332353189587593,teacher,35106,0.9796676635742188,Theteacherteacherteacherteacher,False
"The teacher, who was scolded by the principal blamed by the parent, resigned.",Who did the principal scold?,17,first_center_mid,The teacher,teacher,35106,0.9824230670928955,parent,3474,0.017576882615685463,Theteacherteacherteacherteacher,False
"There is that principal blamed by the parent, so the teacher, who was scolded by the principal, resigned.",Who did the parent blame?,17,second_center_sim,The principal,principal,45105,0.8933094143867493,teacher,35106,0.10669060051441193,Theprincipalteacherteacherprincipal,False
"There is that principal blamed by the parent, so the teacher, who was scolded by the principal, resigned.",Who did the principal scold?,17,first_center_sim,The teacher,teacher,35106,0.9732407331466675,parent,3474,0.026759283617138863,Theteacherteacherteacherteacher,False
"The teacher, who was scolded by the principal, resigned. The principal is the one blamed by the parent.",Who did the parent blame?,17,second_center_sim_rev,The principal,principal,45105,0.9994069337844849,teacher,35106,0.000593020988162607,Theprincipalteacherprincipalteacher,False
"The teacher, who was scolded by the principal, resigned. The principal is the one blamed by the parent.",Who did the principal scold?,17,first_center_sim_rev,The teacher,teacher,35106,0.9989515542984009,parent,3474,0.001048469333909452,Theteacherparentteacherparent,False
The nurse that the doctor that the patient praised helped smiled.,Who did the patient praise?,18,second_center_com,The doctor,doctor,32171,0.005301894620060921,nurse,129907,0.9946980476379395,Thenursedoctornursedoctor,False
The nurse that the doctor that the patient praised helped smiled.,Who did the doctor help?,18,first_center_com,The nurse,nurse,129907,0.0333368219435215,patient,22132,0.966663122177124,Thepatientpatientpatientpatient,False
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the patient praise?,18,second_center_mid,The doctor,doctor,32171,0.6548947095870972,nurse,129907,0.34510529041290283,Thedoctornursedoctornurse,False
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the doctor help?,18,first_center_mid,The nurse,nurse,129907,0.9565531015396118,patient,22132,0.043446894735097885,Thenursepatientnursepatient,False
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the patient praise?,18,second_center_sim,The doctor,doctor,32171,0.9787126779556274,nurse,129907,0.021287351846694946,Thedoctordoctordoctordoctor,False
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the doctor help?,18,first_center_sim,The nurse,nurse,129907,0.987375020980835,patient,22132,0.012624949216842651,Thenursepatientnursepatient,False
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the patient praise?,18,second_center_sim_rev,The doctor,doctor,32171,0.9988027811050415,nurse,129907,0.0011972112115472555,Thedoctordoctordoctordoctor,False
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the doctor help?,18,first_center_sim_rev,The nurse,nurse,129907,0.9824230670928955,patient,22132,0.017576882615685463,Thenursepatientnursepatient,False
The customer that the waiter that the woman liked served tipped.,Who did the woman like?,19,second_center_com,The waiter,waiter,183126,0.9996140599250793,customer,15371,0.0003859660937450826,Thewaitercustomercustomerwaiter,False
The customer that the waiter that the woman liked served tipped.,Who did the waiter serve?,19,first_center_com,The customer,customer,15371,0.014728613197803497,woman,14172,0.9852713346481323,Thewomancustomerwomancustomer,False
