sentence,question,set_id,type,answer,correct_option,correct_first_token,correct_probability,incorrect_option,incorrect_first_token,incorrect_probability,predicted_answer,is_correct_prediction
"There is that producer hired by the director, so the student, who was preferred by the producer, resigned.",Who did the director hire?,4,second_center_sim,The producer,producer,65044,0.9086179733276367,student,16134,0.09138210862874985,Theproducerstudentproducerstudent,False
"There is that producer hired by the director, so the student, who was preferred by the producer, resigned.",Who did the producer prefer?,4,first_center_sim,The student,student,16134,0.9979652166366577,director,43022,0.002034817123785615,Thestudentstudentstudentstudent,False
"The student, who was preferred by the producer, resigned. The producer is the one hired by the director.",Who did the director hire?,4,second_center_sim_rev,The producer,producer,65044,0.999189555644989,student,16134,0.000810387369710952,Theproducerproducerproducerproducer,False
"The student, who was preferred by the producer, resigned. The producer is the one hired by the director.",Who did the producer prefer?,4,first_center_sim_rev,The student,student,16134,0.7813306450843811,director,43022,0.21866938471794128,Thestudentdirectordirectordirector,False
The technician the assistant that the ambassador insulted found was scratched.,Who did the ambassador insult?,5,second_center_com,The assistant,assistant,105776,0.11596070975065231,technician,72400,0.8840392827987671,Thetechnicianassistanttechnic,False
The technician the assistant that the ambassador insulted found was scratched.,Who did the assistant find?,5,first_center_com,The technician,technician,72400,0.9697853922843933,ambassador,1944,0.030214589089155197,Thetechnicianambassador,False
"The technician, who was found by the assistant insulted by the ambassador, was scratched.",Who did the ambassador insult?,5,second_center_mid,The assistant,assistant,105776,0.04177388176321983,technician,72400,0.9582261443138123,Thetechnicianassistanttechnic,False
"The technician, who was found by the assistant insulted by the ambassador, was scratched.",Who did the assistant find?,5,first_center_mid,The technician,technician,72400,0.9989995360374451,ambassador,1944,0.0010005044750869274,Thetechnicianambassador,False
"There is that assistant insulted by the ambassador, so the technician, who was found by the assistant, was scratched.",Who did the ambassador insult?,5,second_center_sim,The assistant,assistant,105776,0.8652240633964539,technician,72400,0.13477592170238495,Theassistantassistantassistantassistant,False
"There is that assistant insulted by the ambassador, so the technician, who was found by the assistant, was scratched.",Who did the assistant find?,5,first_center_sim,The technician,technician,72400,0.9991100430488586,ambassador,1944,0.0008899655076675117,Thetechniciantechnician,False
"The technician, who was found by the assistant, was scratched. The assistant is the one insulted by the ambassador.",Who did the ambassador insult?,5,second_center_sim_rev,The assistant,assistant,105776,0.08632348477840424,technician,72400,0.9136765599250793,Thetechnicianassistanttechnic,False
"The technician, who was found by the assistant, was scratched. The assistant is the one insulted by the ambassador.",Who did the assistant find?,5,first_center_sim_rev,The technician,technician,72400,0.9991832375526428,ambassador,1944,0.000816738058347255,Thetechnicianambassador,False
The model that the broadcaster that the waiter slandered recognized got famous.,Who did the waiter slander?,6,second_center_com,The broadcaster,broadcaster,39214,0.00032250722870230675,model,2516,0.9996775388717651,Themodelmodelmodelmodel,False
The model that the broadcaster that the waiter slandered recognized got famous.,Who did the broadcaster recognize?,6,first_center_com,The model,model,2516,0.8354835510253906,waiter,183126,0.16451644897460938,Themodelmodelmodelmodel,False
"The model, who was recognized by the broadcaster slandered by the waiter, got famous.",Who did the waiter slander?,6,second_center_mid,The broadcaster,broadcaster,39214,1.9444330234819063e-07,model,2516,0.9999997615814209,Themodelmodelmodelmodel,False
"The model, who was recognized by the broadcaster slandered by the waiter, got famous.",Who did the broadcaster recognize?,6,first_center_mid,The model,model,2516,0.9817357659339905,waiter,183126,0.018264278769493103,Themodelmodelmodelmodel,False
"There is that broadcaster slandered by the waiter, so the model, who was recognized by the broadcaster, got famous.",Who did the waiter slander?,6,second_center_sim,The broadcaster,broadcaster,39214,0.001367025775834918,model,2516,0.9986329674720764,Themodelmodelmodelmodel,False
"There is that broadcaster slandered by the waiter, so the model, who was recognized by the broadcaster, got famous.",Who did the broadcaster recognize?,6,first_center_sim,The model,model,2516,0.961533784866333,waiter,183126,0.0384661927819252,Themodelmodelmodelmodel,False
"The model, who was recognized by the broadcaster, got famous. The broadcaster is the one slandered by the waiter.",Who did the waiter slander?,6,second_center_sim_rev,The broadcaster,broadcaster,39214,9.895332368614618e-06,model,2516,0.9999901056289673,Themodelmodelmodelmodel,False
"The model, who was recognized by the broadcaster, got famous. The broadcaster is the one slandered by the waiter.",Who did the broadcaster recognize?,6,first_center_sim_rev,The model,model,2516,0.7956580519676208,waiter,183126,0.20434190332889557,Themodelwaiterwaiterwaiter,False
The tourist that the student that the seller annoyed escorted fell asleep.,Who did the seller annoy?,7,second_center_com,The student,student,16134,0.007937993854284286,tourist,162042,0.992061972618103,Thetouriststudenttouriststudent,False
The tourist that the student that the seller annoyed escorted fell asleep.,Who did the student escort?,7,first_center_com,The tourist,tourist,162042,0.6150878667831421,seller,36933,0.3849121630191803,Thetouristsellersellerseller,False
"The tourist, who was escorted by the student annoyed by the seller, fell asleep.",Who did the seller annoy?,7,second_center_mid,The student,student,16134,0.10087861120700836,tourist,162042,0.8991213440895081,Thetouriststudentstudenttourist,False
"The tourist, who was escorted by the student annoyed by the seller, fell asleep.",Who did the student escort?,7,first_center_mid,The tourist,tourist,162042,0.944587230682373,seller,36933,0.05541279539465904,Thetouristsellersellerseller,False
"There is that student annoyed by the seller, so the tourist, who was escorted by the student, fell asleep.",Who did the seller annoy?,7,second_center_sim,The student,student,16134,0.08570927381515503,tourist,162042,0.914290726184845,Thetouriststudentstudentstudent,False
"There is that student annoyed by the seller, so the tourist, who was escorted by the student, fell asleep.",Who did the student escort?,7,first_center_sim,The tourist,tourist,162042,0.3106943964958191,seller,36933,0.6893056035041809,Thesellersellersellerseller,False
"The tourist, who was escorted by the student, fell asleep. The student is the one annoyed by the seller.",Who did the seller annoy?,7,second_center_sim_rev,The student,student,16134,0.1710611879825592,tourist,162042,0.8289388418197632,Thetouriststudentstudenttourist,False
"The tourist, who was escorted by the student, fell asleep. The student is the one annoyed by the seller.",Who did the student escort?,7,first_center_sim_rev,The tourist,tourist,162042,0.8807970285415649,seller,36933,0.11920291930437088,Thetouristsellersellerseller,False
The guy that the guide that the flight attendant delayed amused calmed down.,Who did the flight attendant delay?,8,second_center_com,The guide,guide,26229,0.005554925184696913,guy,19261,0.9944451451301575,Theguyguideguyguide,False
The guy that the guide that the flight attendant delayed amused calmed down.,Who did the guide amuse?,8,first_center_com,The guy,guy,19261,0.9477691650390625,flight attendant,36531,0.05223085358738899,The attendant attendant attendant attendant,False
"The guy, who was amused by the guide delayed by the flight attendant, calmed down.",Who did the flight attendant delay?,8,second_center_mid,The guide,guide,26229,0.002981032943353057,guy,19261,0.9970190525054932,Theguyguyguyguy,False
"The guy, who was amused by the guide delayed by the flight attendant, calmed down.",Who did the guide amuse?,8,first_center_mid,The guy,guy,19261,0.9817357659339905,flight attendant,36531,0.018264278769493103,The attendantguyguyguy,False
"There is that guide delayed by the flight attendant, so the guy, who was amused by the guide, calmed down.",Who did the flight attendant delay?,8,second_center_sim,The guide,guide,26229,0.3345894515514374,guy,19261,0.665410578250885,Theguyguideguideguide,False
"There is that guide delayed by the flight attendant, so the guy, who was amused by the guide, calmed down.",Who did the guide amuse?,8,first_center_sim,The guy,guy,19261,0.9994162321090698,flight attendant,36531,0.0005838324432261288,The attendant attendant attendant attendant,False
"The guy, who was amused by the guide, calmed down. The guide is the one delayed by the flight attendant.",Who did the flight attendant delay?,8,second_center_sim_rev,The guide,guide,26229,0.05541279539465904,guy,19261,0.944587230682373,Theguyguideguyguide,False
"The guy, who was amused by the guide, calmed down. The guide is the one delayed by the flight attendant.",Who did the guide amuse?,8,first_center_sim_rev,The guy,guy,19261,0.9999967813491821,flight attendant,36531,3.275927838330972e-06,The attendant attendant attendant attendant,False
The artist that the curator that the museum hired praised smiled.,Who did the museum hire?,10,second_center_com,The curator,curator,167910,0.7248703241348267,artist,28723,0.2751297354698181,Thecuratorartistartistartist,False
The artist that the curator that the museum hired praised smiled.,Who did the curator praise?,10,first_center_com,The artist,artist,28723,0.9990818500518799,museum,49083,0.0009181901696138084,Theartistartistartistartist,False
"The artist, who was praised by the curator hired by the museum, smiled.",Who did the museum hire?,10,second_center_mid,The curator,curator,167910,0.999552309513092,artist,28723,0.00044770087697543204,Thecuratorartistartistcurator,False
"The artist, who was praised by the curator hired by the museum, smiled.",Who did the curator praise?,10,first_center_mid,The artist,artist,28723,0.9999252557754517,museum,49083,7.470020500477403e-05,Theartistartistartistartist,False
"There is that curator hired by the museum, so the artist, who was praised by the curator, smiled.",Who did the museum hire?,10,second_center_sim,The curator,curator,167910,0.9928231239318848,artist,28723,0.007176882121711969,Thecuratorartistartistcurator,False
"There is that curator hired by the museum, so the artist, who was praised by the curator, smiled.",Who did the curator praise?,10,first_center_sim,The artist,artist,28723,0.999958872795105,museum,49083,4.1174258512910455e-05,Theartistartistartistartist,False
"The artist, who was praised by the curator, smiled. The curator is the one hired by the museum.",Who did the museum hire?,10,second_center_sim_rev,The curator,curator,167910,0.9874721169471741,artist,28723,0.012527933344244957,Thecuratorartistartistcurator,False
"The artist, who was praised by the curator, smiled. The curator is the one hired by the museum.",Who did the curator praise?,10,first_center_sim_rev,The artist,artist,28723,0.9999576807022095,museum,49083,4.231559796608053e-05,Theartistartistartistartist,False
The child that the librarian that the author met liked smiled.,Who did the author meet?,11,second_center_com,The librarian,librarian,67178,0.8749346137046814,child,3647,0.1250653862953186,Thelibrarianchildchild,False
The child that the librarian that the author met liked smiled.,Who did the librarian like?,11,first_center_com,The child,child,3647,0.7577943801879883,author,3849,0.2422056347131729,Thechildauthorchildauthor,False
"The child, which was liked by the librarian met by the author, smiled.",Who did the author meet?,11,second_center_mid,The librarian,librarian,67178,0.07696083933115005,child,3647,0.9230391979217529,Thechildlibrarianchild,False
"The child, which was liked by the librarian met by the author, smiled.",Who did the librarian like?,11,first_center_mid,The child,child,3647,0.9883127808570862,author,3849,0.011687257327139378,Thechildchildchildchild,False
"There is that librarian met by the author, so the child, which was liked by the librarian, smiled.",Who did the author meet?,11,second_center_sim,The librarian,librarian,67178,0.9833430051803589,child,3647,0.016657039523124695,Thelibrarianchildlibr,False
"There is that librarian met by the author, so the child, which was liked by the librarian, smiled.",Who did the librarian like?,11,first_center_sim,The child,child,3647,0.9930423498153687,author,3849,0.00695760827511549,Thechildchildchildchild,False
"The child, who was liked by the librarian, smiled. The librarian is the one met by the author.",Who did the author meet?,11,second_center_sim_rev,The librarian,librarian,67178,0.7386690378189087,child,3647,0.2613309323787689,Thelibrarianchildchild,False
"The child, who was liked by the librarian, smiled. The librarian is the one met by the author.",Who did the librarian like?,11,first_center_sim_rev,The child,child,3647,0.7799928784370422,author,3849,0.22000709176063538,Thechildauthorauthorauthor,False
The singer that the manager that the producer hired promoted performed.,Who did the producer hire?,12,second_center_com,The manager,manager,14793,0.005554925184696913,singer,119599,0.9944451451301575,Thesingermanagermanagermanager,False
The singer that the manager that the producer hired promoted performed.,Who did the manager promote?,12,first_center_com,The singer,singer,119599,0.9974491000175476,producer,65044,0.0025509123224765062,Thesingerproducerproducerproducer,False
"The singer, who was promoted by the manager hired by the producer, performed.",Who did the producer hire?,12,second_center_mid,The manager,manager,14793,0.8354835510253906,singer,119599,0.16451644897460938,Themanagermanagermanagermanager,False
"The singer, who was promoted by the manager hired by the producer, performed.",Who did the manager promote?,12,first_center_mid,The singer,singer,119599,0.9910838603973389,producer,65044,0.008916126564145088,Thesingerproducerproducerproducer,False
"There is that manager hired by the producer, so the singer, who was promoted by the manager, performed.",Who did the producer hire?,12,second_center_sim,The manager,manager,14793,0.9433475732803345,singer,119599,0.05665242671966553,Themanagermanagermanagermanager,False
"There is that manager hired by the producer, so the singer, who was promoted by the manager, performed.",Who did the manager promote?,12,first_center_sim,The singer,singer,119599,0.9995417594909668,producer,65044,0.0004583129193633795,Thesingerproducerproducerproducer,False
"The singer, who was promoted by the manager, performed. The manager is the one hired by the producer.",Who did the producer hire?,12,second_center_sim_rev,The manager,manager,14793,0.3775406777858734,singer,119599,0.622459352016449,Thesingermanagermanagermanager,False
"The singer, who was promoted by the manager, performed. The manager is the one hired by the producer.",Who did the manager promote?,12,first_center_sim_rev,The singer,singer,119599,0.9969722032546997,producer,65044,0.0030278353951871395,Thesingerproducerproducerproducer,False
The dancer that the photographer that the director hired photographed bowed.,Who did the director hire?,13,second_center_com,The photographer,photographer,214084,0.21076630055904388,dancer,211681,0.7892336845397949,Thedancerphotographerphotographerphotographer,False
The dancer that the photographer that the director hired photographed bowed.,Who did the photographer photograph?,13,first_center_com,The dancer,dancer,211681,0.9441768527030945,director,43022,0.05582313984632492,Thedancerdirectordirectordirector,False
"The dancer, who was photographed by the photographer hired by the director, bowed.",Who did the director hire?,13,second_center_mid,The photographer,photographer,214084,0.9700134992599487,dancer,211681,0.029986508190631866,Thephotographerphotographerphotographerphotographer,False
"The dancer, who was photographed by the photographer hired by the director, bowed.",Who did the photographer photograph?,13,first_center_mid,The dancer,dancer,211681,0.961243748664856,director,43022,0.03875619173049927,Thedancerdirectordirectordirector,False
"There is that photographer hired by the director, so the dancer, who was photographed by the photographer, bowed.",Who did the director hire?,13,second_center_sim,The photographer,photographer,214084,0.9465966820716858,dancer,211681,0.0534033328294754,Thephotographerphotographerphotographerphotographer,False
"There is that photographer hired by the director, so the dancer, who was photographed by the photographer, bowed.",Who did the photographer photograph?,13,first_center_sim,The dancer,dancer,211681,0.9973269701004028,director,43022,0.0026730059180408716,Thedancerdancerdancerdancer,False
"The dancer, who was photographed by the photographer, bowed. The photographer is the one hired by the director.",Who did the director hire?,13,second_center_sim_rev,The photographer,photographer,214084,0.9884918928146362,dancer,211681,0.011508150026202202,Thephotographerphotographerphotographerphotographer,False
"The dancer, who was photographed by the photographer, bowed. The photographer is the one hired by the director.",Who did the photographer photograph?,13,first_center_sim_rev,The dancer,dancer,211681,0.9986801743507385,director,43022,0.0013198636006563902,Thedancerdirectordirectordirector,False
The baker that the chef that the manager appointed scolded left.,Who did the manager appoint?,14,second_center_com,The chef,chef,42126,3.7931622500764206e-05,baker,141775,0.9999620914459229,Thebakerbakerbakerbaker,False
The baker that the chef that the manager appointed scolded left.,Who did the chef scold?,14,first_center_com,The baker,baker,141775,0.9996259212493896,manager,14793,0.00037409563083201647,Thebakermanagermanagermanager,False
"The baker, who was scolded by the chef appointed by the manager, left.",Who did the manager appoint?,14,second_center_mid,The chef,chef,42126,0.9416541457176208,baker,141775,0.05834583565592766,Thechefchefchefchef,False
"The baker, who was scolded by the chef appointed by the manager, left.",Who did the chef scold?,14,first_center_mid,The baker,baker,141775,0.9990745782852173,manager,14793,0.0009253848693333566,Thebakermanagermanagermanager,False
"There is that chef appointed by the manager, so the baker, who was scolded by the chef, left.",Who did the manager appoint?,14,second_center_sim,The chef,chef,42126,0.024237636476755142,baker,141775,0.9757624268531799,Thebakerbakerbakerbaker,False
"There is that chef appointed by the manager, so the baker, who was scolded by the chef, left.",Who did the chef scold?,14,first_center_sim,The baker,baker,141775,0.9999107122421265,manager,14793,8.922867709770799e-05,Thebakerbakerbakerbaker,False
"The baker, who was scolded by the chef, left. The chef is the one appointed by the manager.",Who did the manager appoint?,14,second_center_sim_rev,The chef,chef,42126,0.37937837839126587,baker,141775,0.6206215620040894,Thebakerchefchefbaker,False
"The baker, who was scolded by the chef, left. The chef is the one appointed by the manager.",Who did the chef scold?,14,first_center_sim_rev,The baker,baker,141775,0.9999079704284668,manager,14793,9.206085815094411e-05,Thebakermanagermanagermanager,False
The athlete that the coach that the reporter interviewed loved won.,Who did the reporter interview?,15,second_center_com,The coach,coach,49790,0.019870713353157043,athlete,122392,0.9801293015480042,Theathletecoachathletecoach,False
The athlete that the coach that the reporter interviewed loved won.,Who did the coach love?,15,first_center_com,The athlete,athlete,122392,0.973036527633667,reporter,88312,0.026963500306010246,Theathleteathleteathleteathlete,False
"The athlete, who was loved by the coach interviewed by the reporter, won.",Who did the reporter interview?,15,second_center_mid,The coach,coach,49790,0.3073580265045166,athlete,122392,0.6926419734954834,Theathletecoachathletecoach,False
"The athlete, who was loved by the coach interviewed by the reporter, won.",Who did the coach love?,15,first_center_mid,The athlete,athlete,122392,0.9600626826286316,reporter,88312,0.03993731737136841,Theathleteathleteathleteathlete,False
"There is that coach interviewed by the reporter, so the athlete, who was loved by the coach, won.",Who did the reporter interview?,15,second_center_sim,The coach,coach,49790,0.729519784450531,athlete,122392,0.2704802453517914,Thecoachathletecoachathlete,False
"There is that coach interviewed by the reporter, so the athlete, who was loved by the coach, won.",Who did the coach love?,15,first_center_sim,The athlete,athlete,122392,0.9996849298477173,reporter,88312,0.0003150386910419911,Theathleteathleteathleteathlete,False
"The athlete, who was loved by the coach, won. The coach is the one interviewed by the reporter.",Who did the reporter interview?,15,second_center_sim_rev,The coach,coach,49790,0.6460136771202087,athlete,122392,0.35398629307746887,Thecoachathletecoachathlete,False
"The athlete, who was loved by the coach, won. The coach is the one interviewed by the reporter.",Who did the coach love?,15,first_center_sim_rev,The athlete,athlete,122392,0.9974491000175476,reporter,88312,0.0025509123224765062,Theathleteathleteathleteathlete,False
The programmer that the engineer that the manager promoted collaborated with laughed.,Who did the manager promote?,16,second_center_com,The engineer,engineer,122711,0.02262919954955578,programmer,233809,0.9773707389831543,Theprogrammerengineerprogrammerengineer,False
The programmer that the engineer that the manager promoted collaborated with laughed.,Who did the engineer collaborate with?,16,first_center_com,The programmer,programmer,233809,0.9890130758285522,manager,14793,0.01098694372922182,Theprogrammermanagermanagerprogrammer,False
"The programmer, who collaborated with the engineer promoted by the manager, laughed.",Who did the manager promote?,16,second_center_mid,The engineer,engineer,122711,0.879974365234375,programmer,233809,0.1200256273150444,Theengineerprogrammerengineerprogrammer,False
"The programmer, who collaborated with the engineer promoted by the manager, laughed.",Who did the engineer collaborate with?,16,first_center_mid,The programmer,programmer,233809,0.9507778882980347,manager,14793,0.04922211915254593,Theprogrammermanagermanagerprogrammer,False
"There is that engineer promoted by the manager, so the programmer, who collaborated with the engineer, laughed.",Who did the manager promote?,16,second_center_sim,The engineer,engineer,122711,0.8643104434013367,programmer,233809,0.13568954169750214,Theengineerprogrammerengineerprogrammer,False
"There is that engineer promoted by the manager, so the programmer, who collaborated with the engineer, laughed.",Who did the engineer collaborate with?,16,first_center_sim,The programmer,programmer,233809,0.994820237159729,manager,14793,0.005179713014513254,Theprogrammerprogrammerprogrammerprogrammer,False
"The programmer, who collaborated with the engineer, laughed. The engineer is the one promoted by the manager.",Who did the manager promote?,16,second_center_sim_rev,The engineer,engineer,122711,0.4205996096134186,programmer,233809,0.5794004201889038,Theprogrammerengineerprogrammerengineer,False
"The programmer, who collaborated with the engineer, laughed. The engineer is the one promoted by the manager.",Who did the engineer collaborate with?,16,first_center_sim_rev,The programmer,programmer,233809,0.9990673661231995,manager,14793,0.00093263597227633,Theprogrammermanagermanagerprogrammer,False
The teacher that the principal that the parent blamed scolded resigned.,Who did the parent blame?,17,second_center_com,The principal,principal,45105,0.00912563782185316,teacher,35106,0.9908744096755981,Theteacherteacherteacherteacher,False
The teacher that the principal that the parent blamed scolded resigned.,Who did the principal scold?,17,first_center_com,The teacher,teacher,35106,0.9921841025352478,parent,3474,0.007815889082849026,Theteacherparentteacherparent,False
"The teacher, who was scolded by the principal blamed by the parent, resigned.",Who did the parent blame?,17,second_center_mid,The principal,principal,45105,0.004645557142794132,teacher,35106,0.995354413986206,Theteacherteacherteacherteacher,False
"The teacher, who was scolded by the principal blamed by the parent, resigned.",Who did the principal scold?,17,first_center_mid,The teacher,teacher,35106,0.9888418912887573,parent,3474,0.011158030480146408,Theteacherparentparentparent,False
"There is that principal blamed by the parent, so the teacher, who was scolded by the principal, resigned.",Who did the parent blame?,17,second_center_sim,The principal,principal,45105,0.017712296918034554,teacher,35106,0.9822876453399658,Theteacherteacherteacherteacher,False
"There is that principal blamed by the parent, so the teacher, who was scolded by the principal, resigned.",Who did the principal scold?,17,first_center_sim,The teacher,teacher,35106,0.9890975952148438,parent,3474,0.010902373120188713,Theteacherteacherteacherteacher,False
"The teacher, who was scolded by the principal, resigned. The principal is the one blamed by the parent.",Who did the parent blame?,17,second_center_sim_rev,The principal,principal,45105,0.034358687698841095,teacher,35106,0.9656413197517395,Theteacherteacherteacherteacher,False
"The teacher, who was scolded by the principal, resigned. The principal is the one blamed by the parent.",Who did the principal scold?,17,first_center_sim_rev,The teacher,teacher,35106,0.9983385801315308,parent,3474,0.001661390531808138,Theteacherparentparentteacher,False
The nurse that the doctor that the patient praised helped smiled.,Who did the patient praise?,18,second_center_com,The doctor,doctor,32171,0.004433765076100826,nurse,129907,0.995566189289093,Thenursedoctornursedoctor,False
The nurse that the doctor that the patient praised helped smiled.,Who did the doctor help?,18,first_center_com,The nurse,nurse,129907,0.03384403511881828,patient,22132,0.966156005859375,Thepatientnursepatientnurse,False
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the patient praise?,18,second_center_mid,The doctor,doctor,32171,0.9883127808570862,nurse,129907,0.011687257327139378,Thedoctornursedoctornurse,False
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the doctor help?,18,first_center_mid,The nurse,nurse,129907,0.026355354115366936,patient,22132,0.9736446738243103,Thepatientpatientpatientpatient,False
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the patient praise?,18,second_center_sim,The doctor,doctor,32171,0.9914224743843079,nurse,129907,0.008577484637498856,Thedoctornursedoctornurse,False
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the doctor help?,18,first_center_sim,The nurse,nurse,129907,0.05184547230601311,patient,22132,0.9481545686721802,Thepatientnursepatientnurse,False
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the patient praise?,18,second_center_sim_rev,The doctor,doctor,32171,0.8019358515739441,nurse,129907,0.1980641782283783,Thedoctornursedoctornurse,False
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the doctor help?,18,first_center_sim_rev,The nurse,nurse,129907,0.33111974596977234,patient,22132,0.66888028383255,Thepatientpatientpatientpatient,False
The customer that the waiter that the woman liked served tipped.,Who did the woman like?,19,second_center_com,The waiter,waiter,183126,0.9993638396263123,customer,15371,0.0006361911655403674,Thewaitercustomerwaitercustomer,False
The customer that the waiter that the woman liked served tipped.,Who did the waiter serve?,19,first_center_com,The customer,customer,15371,0.4016878008842468,woman,14172,0.5983121991157532,Thewomancustomercustomercustomer,False
